,team_num,Team,Efficiency: (Wins/avg_Time),Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
23,90904,"kangaskhan, magmar, magnemite, tentacool, clefable, electrode",,0,,,20.75,7.87,36,24,40,0,lapras,35
24,93811,"arcanine, goldeen, doduo, poliwag, exeggutor, nidoran-m",,0,,,11.84,4.86,87,8,5,0,lapras,40
25,93463,"jynx, snorlax, horsea, raichu, kingler, tangela",,0,,,24.18,9.25,29,45,26,0,lapras,24
26,92223,"seadra, mr. mime, eevee, staryu, squirtle, ditto",,0,,,20.84,7.46,100,0,0,0,cloyster,43
27,92584,"mankey, weezing, dodrio, raticate, electrode, nidorino",,0,,,12.01,5.16,76,11,13,0,lapras,47
28,90117,"wartortle, metapod, graveler, alakazam, dodrio, dragonite",,0,,,13.18,5.21,90,4,6,0,lapras,45
29,95649,"magikarp, mankey, victreebel, gengar, ponyta, victreebel",1.4323407463249151,38,26.53,3.02,17.94,6.94,20,9,26,7,gengar,35
30,99189,"bellsprout, ekans, ivysaur, ekans, lapras, goldeen",,0,,,14.35,5.41,77,19,4,0,slowbro,28
31,94009,"arbok, articuno, dragonite, dugtrio, dodrio, nidoking",0.0309597523219814,1,32.3,,16.86,6.12,51,0,48,0,gengar,35
32,91757,"kabutops, poliwrath, koffing, golem, raichu, growlithe",0.0413223140495867,1,24.2,,18.22,5.01,24,6,68,1,gengar,44
33,92642,"ekans, electabuzz, slowpoke, hitmonlee, mr. mime, abra",,0,,,9.94,2.83,94,6,0,0,jynx,52
34,93002,"kadabra, wigglytuff, magikarp, goldeen, gastly, raticate",,0,,,13.67,5.17,90,6,4,0,slowbro,47
35,93949,"electabuzz, poliwhirl, electabuzz, mew, magmar, dragonite",0.0253164556962025,1,39.5,,23.62,7.29,23,15,60,1,gengar,34
36,96265,"goldeen, krabby, ponyta, nidoqueen, clefairy, tentacruel",,0,,,12.01,3.31,98,2,0,0,slowbro,39
37,97857,"farfetch'd, voltorb, articuno, lapras, jynx, hitmonlee",0.0363636363636363,1,27.5,,22.31,5.55,24,13,62,0,gengar,40
38,97425,"shellder, bulbasaur, clefable, tauros, eevee, vulpix",,0,,,14.0,5.23,93,4,3,0,jynx,37
39,97382,"ninetales, pidgeot, magikarp, ditto, magmar, chansey",,0,,,21.76,7.39,98,2,0,0,jynx,50
40,94530,"voltorb, seel, vulpix, gloom, chansey, magneton",,0,,,16.67,6.12,90,10,0,0,lapras,45
41,94942,"drowzee, grimer, alakazam, lapras, primeape, graveler",0.0561009817671809,2,35.65,8.84,26.94,9.01,24,11,60,3,haunter,34
42,98925,"tangela, lickitung, sandshrew, dragonite, ditto, beedrill",,0,,,13.12,4.22,100,0,0,0,slowbro,37
43,98557,"shellder, pidgeot, golduck, poliwhirl, doduo, slowpoke",,0,,,13.96,3.51,99,1,0,0,jynx,34
44,94297,"hypno, snorlax, graveler, psyduck, snorlax, dugtrio",0.0768049155145929,4,52.08,8.67,35.4,9.52,7,12,76,1,gengar,53
45,99317,"cloyster, krabby, magikarp, ekans, venonat, alakazam",,0,,,13.53,4.55,92,6,2,0,jynx,44
46,95370,"zubat, rattata, charmander, jigglypuff, clefairy, mewtwo",,0,,,12.55,4.79,100,0,0,0,jynx,48
47,90389,"staryu, oddish, arbok, pidgeot, starmie, poliwrath",,0,,,21.34,7.49,50,8,42,0,lapras,30
48,97044,"koffing, starmie, nidoran-f, ponyta, electabuzz, pidgeot",,0,,,12.7,4.08,95,3,2,0,lapras,40
49,96604,"mew, pinsir, sandslash, oddish, gyarados, weepinbell",0.0238095238095238,1,42.0,,27.48,7.57,11,4,84,0,gengar,60
50,99776,"zubat, kabutops, tentacruel, psyduck, krabby, scyther",,0,,,12.98,4.16,74,17,9,0,lapras,58
51,95711,"ekans, chansey, victreebel, gastly, venonat, rattata",,0,,,13.43,6.56,91,5,4,0,slowbro,33
52,94151,"krabby, lickitung, parasect, kangaskhan, ponyta, vulpix",,0,,,10.93,3.38,92,5,3,0,lapras,28
53,98136,"chansey, slowbro, gengar, arcanine, nidorino, clefable",0.7550168885356646,38,50.33,10.15,37.39,10.7,11,0,41,10,gengar,28
54,98691,"vulpix, nidoking, golbat, eevee, starmie, machop",,0,,,11.18,3.62,93,4,3,0,lapras,40
55,94180,"kangaskhan, mew, ekans, dugtrio, magikarp, ekans",,0,,,13.7,4.59,92,4,4,0,lapras,44
56,98640,"ditto, nidoking, golduck, rhyhorn, geodude, ditto",,0,,,16.94,7.45,87,1,12,0,lapras,44
57,91179,"meowth, koffing, mankey, arbok, lickitung, parasect",,0,,,10.33,3.0,97,3,0,0,slowbro,32
58,94627,"tentacool, bulbasaur, chansey, electrode, diglett, gyarados",,0,,,17.23,8.43,65,7,28,0,lapras,42
59,95067,"kingler, zapdos, paras, scyther, vileplume, pikachu",,0,,,16.22,4.96,22,17,61,0,gengar,46
60,90739,"gengar, charmander, marowak, jolteon, kingler, weedle",1.6713091922005572,36,21.54,4.1,15.91,5.98,20,2,22,20,gengar,18
61,99000,"exeggutor, dugtrio, pidgey, lapras, articuno, magikarp",0.1644736842105263,6,36.48,4.34,26.22,6.56,12,3,79,0,gengar,43
62,96172,"cubone, arcanine, charmeleon, omanyte, paras, rapidash",,0,,,11.01,2.7,100,0,0,0,slowbro,52
63,97095,"farfetch'd, kabutops, cloyster, seaking, pinsir, wartortle",,0,,,19.96,5.27,20,16,64,0,gengar,54
64,97732,"poliwhirl, clefable, snorlax, tangela, poliwhirl, zapdos",0.0345125107851596,2,57.95,6.72,36.24,9.85,15,3,79,1,gengar,54
65,90358,"kangaskhan, electabuzz, clefairy, kabuto, oddish, ivysaur",,0,,,14.18,5.81,63,22,15,0,lapras,31
66,95406,"cubone, tentacool, pidgeot, zubat, gengar, weepinbell",0.5944931163954944,19,31.96,3.75,17.47,8.02,41,7,27,6,lapras,20
67,95874,"grimer, machop, tentacool, pinsir, gyarados, goldeen",,0,,,20.88,6.47,22,7,71,0,gengar,39
68,99813,"gastly, magneton, clefable, arbok, venusaur, nidorina",,0,,,22.83,6.48,16,5,77,2,gengar,52
69,99461,"omanyte, golem, kabuto, doduo, clefairy, shellder",,0,,,12.46,3.18,99,0,1,0,jynx,48
70,98586,"pidgeotto, moltres, dugtrio, gyarados, poliwag, dragonair",0.0334448160535117,1,29.9,,16.35,7.0,59,3,35,2,lapras,38
71,94993,"moltres, horsea, voltorb, rhydon, squirtle, charmeleon",,0,,,11.37,4.14,95,1,4,0,slowbro,54
72,98221,"venonat, slowbro, raticate, poliwrath, charizard, arbok",,0,,,26.38,8.17,54,3,43,0,lapras,31
73,94246,"venonat, tangela, blastoise, arbok, muk, scyther",,0,,,16.46,5.99,81,7,12,0,lapras,55
74,91518,"poliwhirl, venusaur, tangela, sandslash, sandshrew, caterpie",,0,,,10.96,3.48,96,1,3,0,slowbro,36
75,97886,"drowzee, bellsprout, alakazam, scyther, wigglytuff, doduo",,0,,,10.53,2.89,100,0,0,0,cloyster,50
76,97353,"nidorina, horsea, psyduck, mew, tauros, tangela",,0,,,15.85,5.72,96,3,1,0,slowbro,30
77,93998,"tentacruel, vaporeon, hitmonchan, nidorina, charmander, dragonite",,0,,,18.54,6.0,76,6,18,0,lapras,37
78,96961,"doduo, fearow, kabuto, meowth, caterpie, gloom",,0,,,8.59,2.74,99,0,1,0,jynx,51
79,96513,"doduo, exeggcute, aerodactyl, snorlax, kabuto, golduck",,0,,,25.22,8.28,34,7,59,0,gengar,48
80,98764,"geodude, scyther, kadabra, vulpix, vulpix, bellsprout",,0,,,6.9,2.52,99,0,1,0,slowbro,33
81,94703,"poliwag, lickitung, parasect, sandslash, moltres, magikarp",,0,,,11.4,3.0,99,0,1,0,slowbro,59
82,95143,"kakuna, rattata, bulbasaur, weepinbell, starmie, hitmonchan",,0,,,10.68,3.95,95,5,0,0,slowbro,40
83,99124,"sandshrew, pinsir, aerodactyl, caterpie, pikachu, zapdos",0.0297619047619047,1,33.6,,16.13,7.11,44,2,52,1,lapras,37
84,99683,"farfetch'd, diglett, dratini, seaking, tentacool, nidoqueen",,0,,,8.61,3.16,97,2,1,0,slowbro,47
85,93708,"butterfree, shellder, caterpie, vaporeon, shellder, pidgeotto",,0,,,15.68,5.26,100,0,0,0,jynx,37
86,96056,"seadra, pidgeot, omastar, bellsprout, butterfree, voltorb",,0,,,14.96,4.23,99,1,0,0,lapras,42
87,97616,"blastoise, krabby, magneton, primeape, krabby, clefable",,0,,,21.12,5.58,18,5,77,0,gengar,51
88,92148,"rapidash, parasect, abra, pidgey, drowzee, electabuzz",,0,,,9.96,2.8,97,3,0,0,jynx,40
89,95950,"nidorina, raticate, seel, arcanine, pidgey, farfetch'd",,0,,,11.73,4.43,99,1,0,0,slowbro,46
90,95522,"persian, nidoking, gengar, porygon, marowak, kingler",1.6723679209426074,44,26.31,3.39,18.57,6.6,17,1,32,6,gengar,35
91,99545,"squirtle, diglett, ponyta, muk, pinsir, hitmonlee",,0,,,16.37,6.39,63,17,20,0,slowbro,30
92,99937,"rapidash, machop, kabutops, psyduck, nidorina, magikarp",,0,,,10.94,3.73,87,7,6,0,lapras,33
93,95285,"shellder, golem, graveler, dragonite, persian, venonat",,0,,,10.71,3.88,91,2,7,0,lapras,43
94,98305,"beedrill, chansey, exeggcute, nidoran-m, magnemite, venusaur",,0,,,13.47,6.09,85,15,0,0,jynx,27
95,94362,"graveler, slowpoke, raticate, electrode, aerodactyl, graveler",,0,,,12.54,5.38,80,2,18,0,lapras,67
96,92529,"hypno, doduo, dodrio, ponyta, weedle, electabuzz",,0,,,9.06,2.58,98,2,0,0,slowbro,37
97,97277,"rapidash, rhyhorn, farfetch'd, rhyhorn, seel, electrode",,0,,,10.72,3.55,100,0,0,0,slowbro,40
98,96437,"zubat, eevee, arbok, metapod, caterpie, slowpoke",,0,,,9.4,2.8,100,0,0,0,cloyster,47
99,96845,"dodrio, bellsprout, eevee, pidgeot, mewtwo, muk",,0,,,15.06,6.55,72,10,17,1,lapras,43
100,93369,"aerodactyl, porygon, exeggcute, weezing, zapdos, tentacruel",0.0687285223367697,2,29.1,3.11,22.51,5.59,11,11,75,1,gengar,50
101,96390,"ponyta, eevee, victreebel, diglett, bellsprout, nidorina",,0,,,8.62,2.63,99,1,0,0,slowbro,37
102,96894,"tauros, ponyta, graveler, haunter, arcanine, eevee",0.144927536231884,4,27.6,1.24,13.0,6.38,69,4,21,2,lapras,58
103,96341,"golduck, marowak, wigglytuff, dragonite, meowth, electabuzz",,0,,,13.96,5.48,81,10,9,0,lapras,35
104,97501,"pikachu, psyduck, golem, snorlax, dewgong, dewgong",,0,,,28.0,8.53,35,19,46,0,gengar,38
105,97973,"articuno, dewgong, gengar, growlithe, nidorino, persian",1.5784858228588132,54,34.21,9.05,23.8,10.07,26,1,18,1,gengar,47
106,94866,"chansey, nidorina, gloom, lickitung, mankey, venomoth",,0,,,12.72,5.01,94,5,1,0,slowbro,31
107,94414,"kakuna, mankey, moltres, scyther, hypno, magnemite",,0,,,11.48,2.53,99,1,0,0,jynx,52
108,98473,"aerodactyl, weepinbell, omastar, ponyta, vulpix, blastoise",,0,,,16.34,6.17,55,7,38,0,lapras,44
109,98801,"mew, weezing, charizard, rhyhorn, machamp, krabby",,0,,,24.79,8.68,48,3,49,0,lapras,36
110,99594,"haunter, rhydon, aerodactyl, weepinbell, arcanine, nidoking",0.8445945945945946,20,23.68,2.89,14.4,5.25,28,2,49,1,gengar,43
111,95981,"zubat, hitmonchan, arcanine, rhydon, clefairy, pidgeot",,0,,,11.88,4.35,95,2,3,0,draw,46
112,99233,"ivysaur, ninetales, jolteon, slowbro, growlithe, sandshrew",,0,,,19.39,6.38,76,7,17,0,lapras,63
113,95254,"ekans, machamp, rattata, ivysaur, wartortle, mr. mime",,0,,,10.01,2.72,95,4,1,0,slowbro,36
114,90978,"articuno, diglett, weedle, ekans, golduck, nidoran-m",,0,,,10.13,2.63,100,0,0,0,slowbro,59
115,92199,"paras, clefairy, metapod, beedrill, meowth, starmie",,0,,,13.52,4.75,100,0,0,0,slowbro,50
116,97160,"weezing, flareon, metapod, charizard, grimer, jolteon",,0,,,14.0,5.98,80,12,8,0,lapras,34
117,96087,"venusaur, geodude, alakazam, metapod, blastoise, sandshrew",,0,,,13.81,6.14,76,3,21,0,lapras,46
118,96720,"venonat, dragonite, sandslash, mr. mime, muk, haunter",0.1424501424501424,5,35.1,5.9,18.23,8.63,69,1,22,3,lapras,50
119,95192,"blastoise, weepinbell, weepinbell, omanyte, alakazam, shellder",,0,,,12.13,3.72,85,6,9,0,lapras,59
120,99652,"tentacool, psyduck, hitmonchan, gengar, clefairy, mr. mime",1.1891891891891893,33,27.75,5.24,16.5,6.59,38,4,20,5,gengar,32
121,95635,"gastly, hypno, clefairy, bulbasaur, muk, onix",,0,,,15.28,6.17,78,7,15,0,lapras,52
122,94075,"voltorb, slowpoke, blastoise, goldeen, rattata, machop",,0,,,13.65,4.26,91,3,6,0,slowbro,33
123,98012,"clefairy, spearow, aerodactyl, pikachu, gyarados, pikachu",,0,,,17.73,9.96,65,6,29,0,lapras,41
124,91212,"sandslash, pidgeotto, metapod, raticate, mr. mime, goldeen",,0,,,10.64,2.57,100,0,0,0,slowbro,41
125,98959,"alakazam, dodrio, seel, gyarados, sandslash, pikachu",0.0318471337579617,1,31.4,,20.72,7.47,38,7,53,1,lapras,32
126,90820,"slowbro, poliwrath, jolteon, wartortle, nidoqueen, dewgong",,0,,,30.83,6.87,24,1,75,0,gengar,51
127,90452,"seaking, cloyster, gastly, haunter, caterpie, wartortle",0.4626334519572953,13,28.1,2.97,17.64,6.26,41,1,40,5,gengar,36
128,93547,"sandshrew, voltorb, pinsir, abra, snorlax, pidgeot",,0,,,20.44,8.43,47,21,32,0,draw,53
129,93935,"charmeleon, machoke, victreebel, venusaur, fearow, butterfree",,0,,,10.99,3.69,87,7,6,0,draw,29
130,96219,"squirtle, venomoth, krabby, jynx, raichu, dragonair",,0,,,17.86,5.4,40,46,14,0,machamp,32
131,97459,"goldeen, slowpoke, fearow, dugtrio, growlithe, dewgong",,0,,,19.47,7.56,90,6,3,1,slowbro,30
132,92307,"cloyster, metapod, electabuzz, poliwag, aerodactyl, articuno",0.0821917808219178,3,36.5,1.05,18.34,6.96,71,1,25,0,lapras,50
133,90794,"vileplume, rhyhorn, ponyta, rapidash, omastar, gastly",,0,,,15.79,6.63,51,1,48,0,lapras,43
134,90033,"venonat, kadabra, charmander, alakazam, machoke, gloom",,0,,,10.48,3.4,91,8,1,0,jynx,58
135,91673,"articuno, ninetales, dragonair, eevee, venusaur, jynx",,0,,,16.33,6.59,62,8,30,0,slowbro,21
136,92766,"graveler, pikachu, pinsir, cubone, eevee, machamp",,0,,,12.86,5.4,54,10,36,0,lapras,28
137,97038,"drowzee, golem, exeggcute, metapod, cloyster, alakazam",,0,,,12.6,5.91,84,3,13,0,jynx,31
138,93681,"squirtle, kabutops, farfetch'd, kingler, charmander, drowzee",,0,,,13.94,4.72,63,23,14,0,lapras,29
139,96678,"kangaskhan, nidorino, zapdos, rattata, krabby, pinsir",0.0396825396825396,1,25.2,,17.8,4.79,15,17,67,0,gengar,40
140,93126,"gloom, cubone, venonat, ivysaur, wigglytuff, dragonite",,0,,,11.77,4.08,88,9,3,0,jynx,28
141,93650,"oddish, vileplume, moltres, porygon, beedrill, paras",,0,,,12.65,5.14,59,20,21,0,lapras,38
142,92010,"butterfree, magmar, parasect, ponyta, victreebel, hypno",,0,,,15.08,7.02,78,8,14,0,jynx,36
143,91105,"arcanine, dragonite, dugtrio, ditto, grimer, magmar",,0,,,16.91,6.47,79,9,12,0,lapras,34
144,90745,"tentacool, chansey, raticate, poliwag, butterfree, metapod",,0,,,12.86,5.46,100,0,0,0,slowbro,33
145,92471,"wigglytuff, slowbro, magmar, tangela, dodrio, kangaskhan",,0,,,31.6,12.34,46,9,45,0,lapras,36
146,92803,"ekans, clefairy, bellsprout, mew, machoke, gengar",0.1985308715505261,10,50.37,7.81,30.61,13.6,37,0,51,2,lapras,30
147,97488,"nidoking, butterfree, caterpie, weepinbell, seel, flareon",,0,,,10.47,3.89,94,5,1,0,slowbro,36
148,93231,"raticate, drowzee, zapdos, ivysaur, lickitung, charmeleon",,0,,,16.04,6.93,49,16,35,0,lapras,38
149,93596,"lapras, hitmonlee, gloom, grimer, hitmonchan, charmeleon",,0,,,21.83,6.43,12,46,42,0,machamp,32
150,90324,"growlithe, nidoran-f, clefairy, mr. mime, farfetch'd, venusaur",,0,,,12.55,4.38,98,2,0,0,cloyster,30
151,95808,"nidorino, exeggcute, weepinbell, jigglypuff, magikarp, shellder",,0,,,8.4,2.59,99,1,0,0,cloyster,45
152,90483,"eevee, parasect, golem, hitmonlee, hitmonchan, bulbasaur",,0,,,11.07,5.6,83,2,15,0,jynx,46
153,91916,"growlithe, victreebel, nidoran-m, dewgong, beedrill, gyarados",,0,,,23.24,9.53,39,11,50,0,gengar,27
154,91564,"rhyhorn, goldeen, voltorb, primeape, abra, raticate",,0,,,9.15,1.72,99,1,0,0,lapras,46
155,98988,"dewgong, koffing, raticate, kabuto, gloom, mankey",,0,,,20.92,7.75,89,4,7,0,jynx,38
156,99684,"snorlax, haunter, pinsir, wigglytuff, rapidash, machop",0.3276003276003276,12,36.63,5.5,29.24,9.85,13,6,68,1,gengar,56
157,95144,"pikachu, mankey, voltorb, machop, lapras, ditto",,0,,,15.15,5.07,64,30,6,0,jynx,46
158,99123,"jigglypuff, exeggutor, golduck, victreebel, seadra, wartortle",,0,,,17.18,7.44,76,6,18,0,lapras,45
159,98763,"gengar, electrode, doduo, spearow, ponyta, fearow",1.640159045725646,33,20.12,3.1,13.93,5.17,20,3,30,14,gengar,20
160,94704,"vulpix, tentacruel, omanyte, wigglytuff, grimer, poliwrath",,0,,,20.86,7.42,75,8,17,0,lapras,36
161,97611,"haunter, vulpix, snorlax, ninetales, machamp, kakuna",0.2288329519450801,7,30.59,3.59,21.03,6.92,21,1,65,6,golbat,33
162,96051,"spearow, nidoking, haunter, haunter, magnemite, pikachu",0.6462035541195477,16,24.76,2.04,14.58,5.88,32,2,45,5,gengar,40
163,98302,"diglett, nidoran-m, mankey, golbat, scyther, ekans",,0,,,7.31,2.2,100,0,0,0,cloyster,52
164,94365,"beedrill, aerodactyl, horsea, mr. mime, charmeleon, cubone",,0,,,9.69,2.35,100,0,0,0,slowbro,50
165,91849,"kabutops, gastly, slowbro, magmar, paras, muk",0.037593984962406,1,26.6,,22.16,4.93,18,6,75,0,gengar,48
166,95282,"pinsir, doduo, starmie, sandshrew, dodrio, kangaskhan",,0,,,18.76,5.34,25,4,71,0,gengar,62
167,95525,"kabuto, poliwhirl, machoke, omastar, kabuto, dragonite",,0,,,16.74,5.71,53,11,36,0,lapras,38
168,95957,"magikarp, nidoran-m, cloyster, grimer, machop, meowth",,0,,,14.72,5.31,66,34,0,0,slowbro,50
169,99930,"tentacool, victreebel, geodude, sandslash, poliwag, marowak",,0,,,10.21,4.19,94,0,6,0,lapras,34
170,99542,"metapod, moltres, caterpie, seadra, exeggcute, exeggcute",,0,,,14.02,4.34,100,0,0,0,jynx,38
171,96397,"machop, koffing, wartortle, vaporeon, golduck, shellder",,0,,,14.37,4.42,91,4,5,0,lapras,45
172,96842,"snorlax, gyarados, dragonair, porygon, magnemite, raichu",,0,,,26.66,8.44,13,32,55,0,gengar,30
173,96430,"pikachu, snorlax, gyarados, slowbro, eevee, arbok",,0,,,29.52,9.61,20,12,68,0,gengar,37
174,92289,"nidoran-f, mewtwo, pinsir, raichu, weedle, magmar",,0,,,16.18,6.02,37,10,49,4,gengar,28
175,97270,"kabuto, chansey, charmander, spearow, nidorino, weedle",,0,,,9.73,4.54,100,0,0,0,cloyster,44
176,97974,"vileplume, mew, seaking, hypno, golduck, scyther",,0,,,21.12,6.33,34,8,56,2,gengar,37
177,97506,"beedrill, slowbro, persian, koffing, aerodactyl, dugtrio",0.0689655172413793,3,43.5,0.98,22.06,8.62,49,7,40,1,lapras,40
178,92258,"cloyster, jigglypuff, jolteon, pidgey, graveler, machamp",,0,,,15.7,6.05,74,11,15,0,lapras,45
179,93418,"bulbasaur, cloyster, dragonair, weedle, ekans, jolteon",,0,,,13.23,4.44,78,19,3,0,jynx,37
180,96346,"bellsprout, pidgeotto, moltres, horsea, spearow, jynx",,0,,,11.25,4.99,84,10,6,0,cloyster,57
181,96893,"exeggutor, haunter, pidgeotto, rhydon, raichu, magneton",0.4714016341923319,15,31.82,4.19,20.41,7.06,23,7,53,2,gengar,50
182,99234,"jigglypuff, muk, diglett, scyther, lapras, mew",,0,,,30.4,10.79,35,16,48,1,gengar,30
183,95253,"jolteon, blastoise, mew, hitmonchan, vileplume, graveler",0.0771803447388731,3,38.87,6.04,24.7,6.01,13,1,83,0,gengar,51
184,99593,"golbat, onix, geodude, paras, kakuna, golbat",,0,,,8.65,3.38,99,0,1,0,cloyster,51
185,95986,"weedle, rhydon, blastoise, kangaskhan, dewgong, golem",0.0288184438040345,1,34.7,,21.63,6.15,24,3,72,0,gengar,56
186,94413,"nidorino, golbat, articuno, arbok, tangela, omanyte",,0,,,13.58,4.77,86,2,12,0,lapras,62
187,94861,"grimer, cloyster, haunter, omanyte, omastar, rhydon",0.3029468465987331,11,36.31,3.9,19.93,7.16,58,0,31,0,lapras,55
188,98806,"gastly, weedle, arcanine, parasect, weedle, seel",,0,,,12.29,4.09,87,7,6,0,jynx,41
189,98474,"mewtwo, charizard, victreebel, nidoking, mankey, weepinbell",0.0485436893203883,1,20.6,,15.3,4.99,26,5,64,4,gengar,38
190,91898,"magikarp, raticate, bulbasaur, pinsir, haunter, moltres",0.2131546894031668,7,32.84,3.74,16.28,7.34,56,2,32,3,lapras,39
191,96727,"chansey, kangaskhan, machamp, mewtwo, clefairy, dodrio",0.0342465753424657,1,29.2,,18.63,10.48,69,6,23,1,lapras,58
192,93079,"kakuna, staryu, weepinbell, psyduck, tentacool, gengar",0.0536912751677852,2,37.25,5.3,20.75,8.76,56,3,34,5,lapras,41
193,96080,"seadra, pidgeotto, spearow, koffing, starmie, doduo",,0,,,15.76,4.85,100,0,0,0,slowbro,50
194,92639,"spearow, porygon, magneton, starmie, nidoqueen, poliwrath",,0,,,22.93,6.7,25,19,56,0,gengar,43
195,97167,"omanyte, staryu, nidorina, rattata, parasect, clefable",,0,,,18.08,6.49,88,10,2,0,lapras,32
196,94072,"sandshrew, articuno, pinsir, bulbasaur, dugtrio, graveler",0.1052631578947368,3,28.5,2.48,14.14,5.93,63,1,33,0,lapras,50
197,98015,"muk, alakazam, machop, nidoran-m, rattata, bulbasaur",,0,,,12.23,4.62,97,2,1,0,jynx,37
198,99655,"cloyster, arcanine, dragonair, mankey, pidgey, hitmonchan",,0,,,13.9,4.59,80,13,7,0,lapras,34
199,95632,"bellsprout, grimer, goldeen, seel, gloom, porygon",,0,,,13.41,4.94,98,2,0,0,jynx,39
200,95195,"nidoran-f, kabutops, clefairy, golem, haunter, grimer",0.2795031055900621,9,32.2,2.6,21.24,7.98,26,1,53,11,gengar,49
201,90455,"jolteon, kakuna, zapdos, magikarp, seaking, hitmonlee",,0,,,21.07,6.79,18,28,54,0,gengar,43
202,90827,"weezing, snorlax, charmeleon, parasect, mew, spearow",,0,,,28.12,8.87,26,19,55,0,gengar,39
203,91215,"ekans, ninetales, tangela, rattata, seadra, starmie",,0,,,17.23,5.23,100,0,0,0,slowbro,65
204,94939,"vileplume, dragonite, oddish, marowak, horsea, gyarados",0.0257731958762886,1,38.8,,18.51,6.22,27,3,69,0,gengar,29
205,92300,"charmeleon, persian, cubone, ninetales, geodude, victreebel",,0,,,10.03,3.56,95,3,2,0,jynx,35
206,93932,"vulpix, ditto, pikachu, starmie, drowzee, mr. mime",,0,,,17.54,6.73,100,0,0,0,cloyster,38
207,93540,"dragonair, dragonite, dewgong, poliwrath, vileplume, machop",0.0455580865603644,2,43.9,11.31,25.49,11.79,47,4,47,0,gengar,37
208,91674,"machamp, pidgeot, butterfree, nidorina, magikarp, golduck",,0,,,10.82,2.73,95,2,3,0,jynx,38
209,90034,"exeggcute, ekans, horsea, koffing, charizard, eevee",,0,,,10.23,3.31,94,6,0,0,slowbro,32
210,90793,"victreebel, mewtwo, nidorino, golem, gyarados, kangaskhan",0.3900156006240249,10,25.64,2.97,20.39,3.71,6,0,84,0,gengar,55
211,93121,"magmar, nidorina, poliwag, onix, koffing, electrode",,0,,,12.01,5.47,85,9,6,0,lapras,46
