,team_num,Team,Efficiency: (Wins/avg_Time),Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
22,15559,"pikachu, weezing, slowpoke, porygon, lapras, ekans",,0,,,18.02,6.58,60,29,11,0,jynx,39
23,19299,"dewgong, machamp, vileplume, clefable, kabuto, arbok",,0,,,31.26,10.53,38,3,59,0,gengar,48
24,14319,"mankey, electrode, weezing, kabuto, charmander, rhyhorn",,0,,,9.02,3.35,88,6,6,0,lapras,56
25,11447,"dewgong, poliwhirl, magneton, magikarp, abra, cubone",,0,,,21.48,5.82,94,6,0,0,lapras,62
26,11835,"ivysaur, muk, magnemite, kabutops, pikachu, doduo",,0,,,17.34,6.06,62,18,20,0,lapras,28
27,13773,"voltorb, machamp, haunter, machoke, dragonite, tauros",0.5659709939865581,16,28.27,2.63,16.25,6.01,33,2,45,4,gengar,43
28,12133,"koffing, ekans, magnemite, geodude, slowpoke, lickitung",,0,,,11.61,3.54,96,2,2,0,slowbro,33
29,12694,"starmie, tentacool, zapdos, dragonair, gloom, lapras",0.1515151515151515,5,33.0,3.65,25.11,6.61,17,3,73,2,gengar,36
30,11026,"muk, tentacruel, zapdos, exeggutor, golduck, gloom",0.0807971990304336,3,37.13,6.75,30.85,5.13,2,1,94,0,gengar,57
31,14778,"nidoran-f, geodude, magikarp, mankey, psyduck, fearow",,0,,,7.14,2.32,100,0,0,0,slowbro,45
32,11781,"bulbasaur, nidorino, zapdos, grimer, graveler, charmeleon",,0,,,12.58,5.87,53,11,36,0,lapras,40
33,15138,"nidoqueen, goldeen, charmander, machoke, hitmonlee, chansey",,0,,,13.8,5.01,86,11,3,0,jynx,47
34,10666,"machop, hitmonlee, krabby, porygon, nidoran-f, poliwhirl",,0,,,9.56,2.7,95,2,3,0,jynx,42
35,19814,"paras, metapod, krabby, charizard, gengar, kadabra",0.4916136495083864,17,34.58,3.18,18.9,8.95,44,1,32,6,lapras,21
36,19466,"vileplume, gyarados, primeape, lapras, sandshrew, clefable",0.1081860800576992,3,27.73,3.89,20.47,5.05,3,0,93,1,gengar,42
37,15401,"electrode, porygon, hitmonlee, magikarp, haunter, snorlax",0.2364066193853427,8,33.84,8.11,22.3,7.58,15,13,63,1,gengar,57
38,15873,"arbok, zapdos, pinsir, jolteon, golbat, dragonair",0.2756990941315478,7,25.39,3.22,18.99,4.33,10,8,72,3,gengar,55
39,14241,"machoke, hitmonchan, bulbasaur, magmar, parasect, sandshrew",,0,,,11.44,4.68,76,6,18,0,lapras,56
40,18226,"doduo, ditto, paras, tauros, chansey, venusaur",,0,,,15.57,6.57,100,0,0,0,cloyster,39
41,14994,"lickitung, ponyta, butterfree, rapidash, gyarados, rattata",,0,,,17.0,6.67,52,14,34,0,lapras,35
42,18581,"gloom, ponyta, raticate, wartortle, gyarados, farfetch'd",,0,,,17.28,5.88,39,7,54,0,gengar,40
43,12878,"pikachu, ditto, hypno, moltres, eevee, golduck",,0,,,18.55,6.55,95,1,4,0,slowbro,46
44,17354,"clefairy, bellsprout, graveler, poliwag, poliwag, charmander",,0,,,12.3,5.03,100,0,0,0,slowbro,64
45,17881,"zubat, rattata, slowpoke, charizard, machoke, chansey",,0,,,12.71,4.69,99,1,0,0,jynx,36
46,16966,"kabuto, mew, omanyte, growlithe, mew, sandslash",,0,,,22.56,8.02,47,6,47,0,lapras,44
47,16514,"seel, gengar, jigglypuff, dragonite, meowth, kingler",1.2088650100738751,36,29.78,7.16,21.67,6.62,19,2,38,5,haunter,20
48,14620,"voltorb, jynx, poliwhirl, kingler, machop, sandshrew",,0,,,13.35,5.16,67,12,21,0,lapras,40
49,18647,"dragonite, jolteon, nidoqueen, muk, golbat, weedle",0.0257069408740359,1,38.9,,12.75,5.95,81,7,10,1,lapras,43
50,14187,"pinsir, seel, starmie, charmander, kakuna, staryu",,0,,,13.52,5.05,95,2,3,0,slowbro,32
51,19007,"magikarp, charmeleon, kingler, wartortle, staryu, ekans",,0,,,10.84,2.5,100,0,0,0,slowbro,47
52,15060,"magikarp, onix, mewtwo, ditto, bellsprout, lapras",,0,,,20.78,7.97,41,21,36,2,gengar,18
53,10099,"paras, raticate, nidoran-f, nidoqueen, geodude, abra",,0,,,7.95,1.94,100,0,0,0,jynx,52
54,16175,"hitmonlee, oddish, sandshrew, dewgong, flareon, clefairy",,0,,,15.98,6.62,66,20,14,0,lapras,46
55,17735,"farfetch'd, electabuzz, kangaskhan, cubone, scyther, dewgong",,0,,,17.49,5.88,49,37,14,0,machamp,25
56,17092,"flareon, rapidash, dugtrio, scyther, tentacruel, grimer",,0,,,12.43,3.77,90,4,6,0,jynx,33
57,17043,"seadra, rhyhorn, paras, paras, paras, vulpix",,0,,,12.24,4.09,100,0,0,0,cloyster,45
58,16603,"machamp, tauros, moltres, mewtwo, chansey, nidorino",,0,,,16.19,8.53,71,0,29,0,lapras,48
59,10048,"charmeleon, seadra, blastoise, dratini, horsea, porygon",,0,,,15.63,4.51,97,2,1,0,jynx,51
60,15716,"nidoqueen, scyther, weezing, onix, rapidash, cubone",,0,,,9.27,2.27,99,0,1,0,lapras,41
61,19771,"goldeen, parasect, charmander, electabuzz, vaporeon, wigglytuff",,0,,,15.08,4.28,94,6,0,0,jynx,33
62,18696,"wartortle, paras, hypno, graveler, slowbro, krabby",,0,,,20.03,7.26,69,4,27,0,lapras,52
63,18131,"cloyster, poliwrath, fearow, sandslash, tangela, porygon",,0,,,18.39,5.43,69,10,21,0,lapras,40
64,14156,"dugtrio, farfetch'd, krabby, jigglypuff, machop, rattata",,0,,,7.26,2.44,100,0,0,0,slowbro,60
65,11608,"starmie, beedrill, exeggcute, dewgong, magmar, seaking",,0,,,27.44,10.64,63,4,33,0,lapras,31
66,16262,"cubone, raticate, electabuzz, abra, rhydon, krabby",,0,,,9.81,3.9,92,2,6,0,lapras,49
67,17385,"scyther, mewtwo, butterfree, sandslash, pinsir, cloyster",0.0957548675390999,3,31.33,3.23,20.92,5.4,15,4,75,3,haunter,37
68,17850,"koffing, kakuna, arcanine, seaking, gengar, charizard",1.250363477755161,43,34.39,3.92,22.88,8.01,18,1,32,6,gengar,39
69,17422,"nidoqueen, growlithe, chansey, squirtle, arcanine, seadra",,0,,,14.12,5.62,99,1,0,0,jynx,49
70,14290,"primeape, graveler, gengar, mankey, snorlax, vaporeon",2.3210831721470018,60,25.85,3.9,20.14,5.4,1,1,37,1,gengar,53
71,18922,"bellsprout, arbok, sandshrew, kingler, jolteon, porygon",,0,,,10.88,3.52,95,2,3,0,jynx,45
72,18550,"exeggcute, exeggutor, onix, mew, kangaskhan, nidorino",,0,,,23.08,8.78,40,3,57,0,gengar,45
73,11269,"magneton, beedrill, kadabra, paras, weezing, growlithe",,0,,,13.18,5.11,67,22,11,0,lapras,40
74,14537,"machamp, pidgeot, victreebel, persian, zubat, gloom",,0,,,12.54,5.68,71,6,23,0,jynx,37
75,14945,"weezing, hypno, kabutops, machoke, wartortle, gloom",,0,,,19.22,6.98,37,8,55,0,gengar,45
76,15377,"pidgey, cubone, tentacool, kingler, hitmonchan, abra",,0,,,9.95,3.34,95,3,2,0,draw,58
77,10429,"sandshrew, dewgong, poliwag, psyduck, slowpoke, wigglytuff",,0,,,21.26,5.99,96,4,0,0,cloyster,50
78,19310,"ditto, doduo, nidoking, jigglypuff, charmeleon, dugtrio",,0,,,13.93,5.12,97,3,0,0,slowbro,46
79,12639,"slowpoke, dratini, staryu, pinsir, slowpoke, dodrio",,0,,,15.29,4.55,96,2,2,0,slowbro,42
80,17167,"wigglytuff, squirtle, sandslash, butterfree, exeggcute, marowak",,0,,,14.01,4.08,98,2,0,0,lapras,47
81,16727,"persian, victreebel, poliwrath, marowak, gloom, victreebel",,0,,,17.12,6.64,50,8,42,0,gengar,33
82,13079,"poliwag, nidoking, magikarp, pidgeotto, starmie, articuno",,0,,,12.62,3.28,97,0,3,0,lapras,61
83,16080,"ivysaur, magmar, koffing, rapidash, scyther, hitmonchan",,0,,,14.54,6.33,64,9,27,0,lapras,38
84,15632,"arcanine, dewgong, staryu, venomoth, articuno, weedle",,0,,,22.99,7.44,96,1,3,0,jynx,32
85,19655,"seadra, ditto, lickitung, magneton, venomoth, aerodactyl",,0,,,24.7,8.34,76,13,11,0,lapras,63
86,15195,"drowzee, tentacruel, pikachu, clefable, mew, venonat",,0,,,21.92,7.89,71,17,12,0,lapras,34
87,18015,"muk, kangaskhan, paras, paras, dratini, omanyte",,0,,,15.47,5.26,87,7,6,0,lapras,45
88,14072,"machoke, slowpoke, kangaskhan, diglett, rhydon, parasect",,0,,,13.98,6.26,75,0,25,0,lapras,55
89,13418,"hitmonchan, gyarados, lapras, electrode, raichu, snorlax",0.1453488372093023,4,27.52,4.75,21.41,6.11,9,2,84,1,haunter,40
90,16346,"charmeleon, porygon, sandshrew, shellder, farfetch'd, kabutops",,0,,,12.66,4.62,90,5,5,0,slowbro,61
91,16893,"sandslash, hitmonchan, kadabra, marowak, geodude, chansey",,0,,,12.22,4.55,99,0,1,0,lapras,39
92,17506,"electrode, exeggcute, paras, sandshrew, seadra, gyarados",,0,,,16.7,7.36,60,9,31,0,lapras,30
93,17974,"poliwhirl, sandshrew, victreebel, hitmonchan, exeggcute, ponyta",,0,,,12.39,4.26,83,8,9,0,lapras,35
94,12258,"dodrio, alakazam, wartortle, pinsir, bulbasaur, vileplume",,0,,,16.49,6.49,49,8,43,0,lapras,27
95,18474,"tentacruel, nidoking, victreebel, hitmonchan, cloyster, poliwhirl",,0,,,19.23,6.14,38,2,60,0,gengar,46
96,18806,"spearow, kangaskhan, pidgeot, mew, flareon, golbat",,0,,,17.98,8.05,72,11,17,0,lapras,45
97,14861,"dewgong, vulpix, cloyster, onix, kabuto, tauros",,0,,,22.62,7.35,89,5,6,0,slowbro,36
98,14413,"psyduck, eevee, pidgeot, tangela, hypno, drowzee",,0,,,11.61,3.06,99,1,0,0,cloyster,35
99,11898,"rapidash, fearow, vileplume, krabby, seaking, mew",,0,,,18.22,6.25,48,14,37,1,lapras,25
100,15253,"persian, ponyta, vaporeon, zapdos, weedle, dugtrio",0.0523560209424083,2,38.2,1.84,18.93,8.07,47,24,23,4,lapras,39
101,19234,"pikachu, primeape, primeape, porygon, meowth, squirtle",,0,,,8.67,2.58,93,4,3,0,jynx,38
102,15986,"ponyta, eevee, dewgong, golduck, chansey, doduo",,0,,,21.82,7.2,99,1,0,0,jynx,50
103,19593,"clefairy, marowak, lapras, farfetch'd, pinsir, slowbro",,0,,,32.64,10.5,19,19,61,1,gengar,32
104,15282,"nidoran-m, ninetales, ninetales, blastoise, weezing, mew",,0,,,24.25,6.74,28,12,60,0,haunter,28
105,19542,"muk, ninetales, primeape, kakuna, onix, machamp",,0,,,15.9,7.43,83,6,11,0,slowbro,34
106,19930,"geodude, mr. mime, ponyta, vulpix, squirtle, jynx",,0,,,11.4,4.35,80,16,4,0,cloyster,32
107,15957,"sandshrew, dodrio, blastoise, ekans, magikarp, hypno",,0,,,11.51,2.95,94,2,4,0,jynx,49
108,15525,"cubone, flareon, ponyta, arcanine, seel, nidoran-f",,0,,,11.67,4.72,99,1,0,0,slowbro,41
109,14365,"weezing, haunter, machop, arbok, haunter, victreebel",1.0090466249130132,29,28.74,4.08,18.69,5.47,12,1,56,2,gengar,45
110,11849,"parasect, blastoise, electabuzz, beedrill, gloom, victreebel",,0,,,19.0,6.63,33,19,48,0,gengar,33
111,18302,"weepinbell, ponyta, scyther, magmar, electrode, gastly",,0,,,13.27,5.99,74,1,25,0,lapras,41
112,12289,"krabby, kangaskhan, butterfree, omanyte, sandshrew, seaking",,0,,,13.57,5.31,80,5,15,0,lapras,42
113,17270,"abra, farfetch'd, pidgey, scyther, squirtle, dragonite",,0,,,10.31,3.48,95,4,1,0,jynx,41
114,16397,"horsea, caterpie, squirtle, omastar, ponyta, muk",,0,,,14.32,3.36,99,1,0,0,jynx,48
115,16430,"porygon, squirtle, venonat, golduck, voltorb, venusaur",,0,,,12.94,3.72,92,6,2,0,jynx,29
116,16842,"shellder, cloyster, nidorino, machop, nidoran-m, staryu",,0,,,15.06,4.86,79,19,2,0,slowbro,50
117,14704,"onix, porygon, dragonair, caterpie, weepinbell, vulpix",,0,,,8.27,2.18,100,0,0,0,cloyster,39
118,18763,"pidgeot, sandslash, eevee, hitmonlee, ninetales, krabby",,0,,,9.76,2.78,97,1,2,0,lapras,62
119,19684,"mew, pidgeotto, gengar, machoke, starmie, weedle",0.987720234917245,37,37.46,5.91,23.97,8.3,28,5,25,5,gengar,33
120,19123,"arbok, kabutops, spearow, haunter, paras, mewtwo",0.3203987184051264,9,28.09,2.02,20.12,6.71,23,9,53,6,gengar,42
121,15144,"diglett, machamp, wigglytuff, hitmonlee, exeggcute, gloom",,0,,,12.49,5.21,88,4,8,0,jynx,52
122,16051,"nidoran-f, magnemite, starmie, lapras, rhydon, gyarados",0.0704721634954193,3,42.57,2.21,31.09,7.82,12,1,83,1,gengar,43
123,17611,"nidorina, porygon, venusaur, drowzee, clefairy, tentacool",,0,,,12.26,4.29,97,3,0,0,jynx,36
124,12476,"raticate, weedle, vulpix, nidoking, bulbasaur, voltorb",,0,,,8.51,2.21,98,2,0,0,slowbro,32
125,12804,"dewgong, oddish, hitmonlee, grimer, jigglypuff, eevee",,0,,,20.15,6.65,78,19,3,0,lapras,31
126,17328,"drowzee, pidgeot, fearow, paras, slowpoke, porygon",,0,,,11.13,3.11,100,0,0,0,slowbro,48
127,13591,"geodude, poliwrath, electabuzz, graveler, machoke, growlithe",,0,,,13.46,6.07,59,5,35,1,lapras,26
128,16568,"electrode, kingler, pidgeotto, meowth, slowpoke, nidoran-f",,0,,,10.56,2.61,97,2,1,0,jynx,39
129,13236,"mr. mime, jigglypuff, lickitung, mr. mime, electabuzz, ivysaur",,0,,,12.21,3.45,99,0,1,0,jynx,33
130,10484,"scyther, kingler, wartortle, oddish, omanyte, dratini",,0,,,10.72,2.4,95,5,0,0,lapras,58
131,19868,"raticate, nidorino, haunter, weezing, voltorb, tauros",0.16914749661705,5,29.56,3.41,17.0,6.39,40,11,43,1,gengar,43
132,10323,"bellsprout, electabuzz, slowpoke, machamp, alakazam, golduck",,0,,,14.16,6.47,72,2,26,0,lapras,50
133,11911,"porygon, flareon, cloyster, wigglytuff, nidoran-f, exeggcute",,0,,,14.95,5.0,90,7,3,0,jynx,69
134,11563,"venomoth, oddish, charmeleon, venomoth, doduo, diglett",,0,,,9.5,2.74,98,2,0,0,slowbro,46
135,13657,"onix, nidoking, machop, porygon, meowth, poliwhirl",,0,,,9.74,3.93,94,1,5,0,jynx,36
136,16109,"seaking, scyther, golem, cloyster, golem, slowpoke",,0,,,14.06,5.01,76,1,23,0,lapras,38
137,17749,"dragonite, victreebel, bulbasaur, ivysaur, zapdos, paras",0.062208398133748,2,32.15,1.34,15.4,6.34,42,20,36,0,lapras,30
138,12017,"seaking, hitmonchan, voltorb, zapdos, magikarp, machamp",0.0523560209424083,1,19.1,,16.87,5.26,26,9,63,1,gengar,37
139,11102,"bellsprout, shellder, omastar, charmander, hypno, lapras",,0,,,21.06,7.05,48,24,28,0,jynx,26
140,10742,"nidorina, dugtrio, blastoise, charmander, alakazam, snorlax",,0,,,23.11,7.83,32,11,57,0,gengar,35
141,10034,"omanyte, dragonair, goldeen, dodrio, nidoran-f, jigglypuff",,0,,,10.76,2.51,99,1,0,0,slowbro,42
142,10793,"seel, nidoking, caterpie, nidoqueen, koffing, nidorina",,0,,,12.78,6.28,95,3,2,0,slowbro,49
143,11674,"magikarp, kadabra, dugtrio, sandslash, vulpix, tentacool",,0,,,8.41,2.79,99,0,1,0,slowbro,40
144,12761,"zapdos, dragonair, nidoking, nidoking, magikarp, electabuzz",0.0373134328358208,1,26.8,,15.62,4.49,15,9,75,0,gengar,52
145,17798,"machamp, parasect, charizard, eevee, mew, jolteon",,0,,,20.51,6.74,33,1,66,0,gengar,46
146,13121,"rhydon, tentacruel, dugtrio, scyther, pikachu, kakuna",,0,,,11.59,4.18,87,4,9,0,jynx,35
147,13686,"poliwhirl, grimer, nidoking, growlithe, flareon, magnemite",,0,,,13.23,4.58,93,2,5,0,jynx,43
148,11215,"aerodactyl, mewtwo, koffing, poliwhirl, caterpie, venonat",,0,,,12.41,4.38,73,7,19,1,lapras,62
149,14939,"moltres, persian, voltorb, jigglypuff, bulbasaur, kadabra",,0,,,9.73,2.96,100,0,0,0,jynx,43
150,10827,"butterfree, machoke, nidorino, exeggutor, slowpoke, lapras",,0,,,22.48,8.41,41,12,46,1,gengar,25
151,10455,"flareon, clefable, nidoran-f, omastar, grimer, pidgeot",,0,,,17.37,7.74,85,4,11,0,draw,37
152,13540,"ekans, rattata, doduo, mankey, cubone, weezing",,0,,,7.46,1.99,100,0,0,0,slowbro,56
153,13932,"abra, machamp, jynx, krabby, zapdos, metapod",0.0792079207920792,2,25.25,2.47,16.64,6.15,31,8,57,2,lapras,31
154,12300,"moltres, venomoth, dugtrio, weedle, vileplume, hitmonchan",0.0303951367781155,1,32.9,,14.9,6.22,69,4,26,0,lapras,40
155,16087,"bellsprout, nidoqueen, kabutops, exeggcute, poliwhirl, vileplume",,0,,,17.53,6.57,44,6,50,0,gengar,39
156,16720,"bulbasaur, gloom, slowbro, arbok, slowbro, spearow",,0,,,21.19,7.78,69,12,19,0,lapras,41
157,12199,"raticate, sandslash, rhyhorn, chansey, tauros, kabutops",,0,,,17.94,11.1,77,7,16,0,lapras,32
158,17160,"vaporeon, dragonair, nidoking, magneton, dewgong, kingler",,0,,,27.26,8.28,31,4,65,0,gengar,50
159,18012,"seadra, wigglytuff, nidoran-m, squirtle, aerodactyl, sandslash",,0,,,17.46,4.73,96,2,2,0,slowbro,34
160,14075,"wigglytuff, butterfree, arcanine, abra, caterpie, voltorb",,0,,,10.43,2.71,100,0,0,0,slowbro,59
161,15192,"machop, omastar, arbok, vileplume, weepinbell, weezing",,0,,,13.67,5.57,63,17,20,0,lapras,57
162,15635,"pidgeotto, ninetales, zubat, rapidash, muk, doduo",,0,,,12.24,3.7,100,0,0,0,slowbro,40
163,19652,"eevee, clefairy, golem, magmar, hypno, weedle",,0,,,14.56,6.77,91,2,6,1,jynx,39
164,17973,"meowth, magikarp, poliwag, hypno, beedrill, slowpoke",,0,,,10.96,3.28,99,1,0,0,cloyster,38
165,17501,"kangaskhan, exeggcute, vileplume, exeggutor, raticate, omastar",,0,,,20.81,6.97,26,17,57,0,gengar,47
166,16894,"gengar, abra, arcanine, fearow, metapod, blastoise",0.9366804046459348,25,26.69,6.45,18.85,6.15,10,3,48,14,haunter,35
167,16341,"metapod, jolteon, ivysaur, cubone, pidgeotto, ekans",,0,,,8.85,2.37,100,0,0,0,slowbro,40
168,15981,"wartortle, vaporeon, tangela, articuno, hypno, horsea",,0,,,18.65,6.41,82,2,16,0,lapras,50
169,19594,"articuno, slowbro, blastoise, golem, abra, tangela",0.2396644697423606,8,33.38,4.76,22.48,6.78,59,0,33,0,lapras,42
170,15254,"tangela, ekans, dragonite, ninetales, shellder, golem",,0,,,10.34,4.7,95,0,5,0,slowbro,43
171,10978,"venusaur, growlithe, dragonite, weepinbell, gengar, marowak",1.171744224974891,35,29.87,2.83,18.5,6.86,22,2,37,4,gengar,29
172,19233,"dratini, charmander, growlithe, bulbasaur, doduo, eevee",,0,,,7.06,2.26,100,0,0,0,cloyster,60
173,18801,"poliwhirl, rhyhorn, nidoqueen, abra, hitmonlee, geodude",,0,,,10.38,3.17,93,3,4,0,lapras,77
174,18473,"doduo, exeggcute, psyduck, dewgong, ninetales, blastoise",,0,,,23.88,8.44,65,19,16,0,lapras,41
175,14414,"weepinbell, pidgey, pinsir, raticate, slowpoke, staryu",,0,,,11.79,3.92,91,4,5,0,slowbro,36
176,14866,"venusaur, gloom, vaporeon, chansey, gastly, gastly",,0,,,23.76,10.57,45,5,49,1,lapras,36
177,14362,"cloyster, machoke, omastar, hypno, exeggutor, pikachu",,0,,,20.94,6.53,49,9,42,0,lapras,39
178,18305,"slowbro, charmander, omanyte, machamp, ditto, raticate",,0,,,21.35,6.19,77,5,18,0,lapras,43
179,19937,"ninetales, mewtwo, weezing, poliwag, wigglytuff, bellsprout",,0,,,16.43,6.03,53,12,34,1,lapras,36
180,19545,"poliwhirl, koffing, farfetch'd, alakazam, butterfree, pikachu",,0,,,10.88,3.21,99,1,0,0,jynx,58
181,15522,"psyduck, porygon, metapod, vaporeon, lickitung, ekans",,0,,,14.88,4.09,100,0,0,0,cloyster,49
182,15950,"ekans, gyarados, magmar, goldeen, dodrio, caterpie",,0,,,13.31,5.42,58,9,33,0,lapras,40
183,15285,"abra, raichu, meowth, gyarados, gyarados, kabuto",0.0290697674418604,1,34.4,,20.34,5.97,22,5,72,0,haunter,35
184,16845,"dragonair, psyduck, magnemite, hypno, abra, fearow",,0,,,10.38,2.39,100,0,0,0,slowbro,30
185,16437,"shellder, nidorino, golbat, paras, dewgong, dragonite",,0,,,18.19,6.97,96,1,2,1,jynx,46
186,13369,"chansey, ekans, horsea, venonat, gengar, lickitung",0.3404669260700389,14,41.12,7.87,22.07,13.21,56,11,10,9,lapras,35
187,16390,"rhyhorn, voltorb, vaporeon, marowak, nidoqueen, hitmonchan",,0,,,18.21,7.65,63,8,29,0,lapras,27
188,12529,"kadabra, kabutops, kakuna, lickitung, kadabra, krabby",,0,,,11.11,3.13,93,4,3,0,lapras,64
189,17277,"porygon, porygon, golbat, mew, zubat, pidgeot",,0,,,14.32,4.34,95,3,2,0,lapras,37
190,19124,"oddish, electabuzz, rhyhorn, poliwrath, mankey, ivysaur",,0,,,12.85,6.01,56,5,39,0,gengar,35
191,15143,"nidoran-m, beedrill, kabutops, magneton, rapidash, nidorino",,0,,,14.43,4.95,56,23,21,0,lapras,50
192,19683,"starmie, zubat, nidoran-m, haunter, aerodactyl, poliwrath",0.7903888713246918,25,31.63,4.92,21.2,6.71,28,2,43,2,gengar,42
193,14703,"mew, doduo, sandshrew, lickitung, paras, hitmonchan",,0,,,16.54,5.74,90,6,4,0,slowbro,45
194,18764,"farfetch'd, weedle, scyther, golbat, pikachu, oddish",,0,,,8.18,2.1,100,0,0,0,jynx,56
195,17616,"pidgey, machoke, lickitung, jolteon, arcanine, fearow",,0,,,10.94,3.75,88,10,2,0,lapras,61
196,12148,"rattata, ditto, shellder, squirtle, eevee, electabuzz",,0,,,16.23,5.61,100,0,0,0,slowbro,45
197,13708,"mew, primeape, electabuzz, blastoise, dewgong, moltres",,0,,,28.93,7.66,20,3,77,0,gengar,55
198,16056,"electrode, clefable, hitmonchan, drowzee, electabuzz, nidoran-f",,0,,,18.88,8.7,53,19,28,0,lapras,24
199,13231,"aerodactyl, primeape, mankey, raticate, marowak, tentacruel",,0,,,13.66,5.4,60,10,30,0,lapras,37
200,13596,"ekans, omastar, ekans, marowak, primeape, seel",,0,,,14.73,5.11,72,18,10,0,lapras,31
201,12803,"beedrill, farfetch'd, muk, weezing, charmeleon, tangela",,0,,,13.54,4.42,90,8,2,0,lapras,33
202,12471,"dragonair, moltres, machoke, arcanine, geodude, seel",,0,,,14.12,5.21,96,1,3,0,jynx,36
203,17488,"alakazam, starmie, spearow, kangaskhan, mewtwo, arbok",0.0999000999000998,3,30.03,3.2,15.26,6.62,73,3,20,1,jynx,37
204,11564,"eevee, tangela, blastoise, ninetales, gyarados, golem",,0,,,21.59,7.46,34,1,65,0,gengar,34
205,11916,"gengar, magikarp, jolteon, haunter, magikarp, chansey",2.260327357755261,58,25.66,4.63,17.76,7.65,18,0,19,5,gengar,26
206,18988,"pidgeot, blastoise, dewgong, weedle, growlithe, fearow",,0,,,17.23,5.53,77,10,13,0,lapras,50
207,10324,"sandslash, bulbasaur, omastar, seel, seel, gloom",,0,,,16.13,6.48,80,4,16,0,jynx,45
208,15808,"gyarados, dragonite, sandslash, vileplume, gloom, diglett",,0,,,17.33,4.64,16,4,80,0,gengar,34
209,10483,"kangaskhan, oddish, doduo, machamp, tentacool, charmeleon",,0,,,12.45,5.18,61,11,28,0,lapras,28
210,12010,"machamp, bulbasaur, lickitung, poliwrath, haunter, mewtwo",0.669710806697108,22,32.85,3.49,20.32,5.35,14,0,62,2,gengar,44
211,13650,"venusaur, omanyte, arcanine, scyther, growlithe, vaporeon",,0,,,17.86,6.16,76,13,11,0,lapras,39
212,10745,"porygon, diglett, vaporeon, exeggcute, victreebel, golbat",,0,,,15.45,4.9,90,6,4,0,lapras,34
213,11105,"scyther, chansey, raichu, abra, charizard, nidorino",,0,,,13.0,5.81,87,13,0,0,jynx,28
