,team_num,Team,Efficiency: (Wins/avg_Time),Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
40,450,"abra, butterfree, paras, poliwrath, pidgeotto, nidorina",,0,,,13.48,4.95,87,7,6,0,lapras,49
41,822,"flareon, dewgong, golem, dratini, dragonite, dragonite",,0,,,23.12,10.29,58,10,31,1,lapras,32
42,796,"shellder, kingler, golduck, raticate, hypno, charizard",,0,,,17.53,6.23,67,3,30,0,lapras,43
43,747,"slowbro, sandslash, golem, poliwhirl, pikachu, venonat",0.0273224043715847,1,36.6,,21.72,6.65,59,1,38,1,jynx,35
44,326,"raticate, golbat, hitmonlee, gloom, squirtle, vileplume",,0,,,14.26,6.0,66,14,20,0,lapras,37
45,481,"grimer, snorlax, chansey, rattata, clefable, bulbasaur",,0,,,28.36,12.19,46,43,11,0,jynx,27
46,21,"goldeen, horsea, butterfree, mewtwo, drowzee, geodude",,0,,,11.69,4.39,91,3,6,0,lapras,65
47,508,"chansey, weedle, raticate, primeape, nidoking, jolteon",,0,,,15.03,8.01,79,14,7,0,lapras,33
48,169,"doduo, charmander, dodrio, poliwrath, seaking, arbok",,0,,,12.38,4.57,85,6,9,0,lapras,33
49,825,"blastoise, nidoran-m, dragonite, weedle, rapidash, aerodactyl",,0,,,14.91,5.97,58,13,29,0,lapras,46
50,457,"gastly, weedle, blastoise, mankey, raichu, slowpoke",,0,,,14.89,4.65,50,8,42,0,gengar,25
51,791,"flareon, electabuzz, dratini, nidoran-m, tentacool, ditto",,0,,,10.16,2.98,96,4,0,0,jynx,46
52,740,"nidoqueen, onix, gengar, koffing, weepinbell, tentacruel",1.7247987734764278,45,26.09,3.53,18.97,6.36,16,0,29,10,gengar,37
53,486,"vileplume, farfetch'd, wartortle, machamp, sandslash, hitmonchan",,0,,,16.13,5.9,38,6,56,0,gengar,36
54,321,"vileplume, ivysaur, fearow, weepinbell, nidoran-m, nidoking",,0,,,10.37,4.87,72,11,17,0,lapras,32
55,26,"nidoqueen, omanyte, venusaur, horsea, aerodactyl, vaporeon",,0,,,19.35,6.42,41,17,42,0,gengar,32
56,618,"omastar, gastly, staryu, charmeleon, nidorina, cubone",,0,,,14.33,4.86,67,13,20,0,lapras,53
57,279,"clefable, tangela, growlithe, arcanine, gloom, golduck",,0,,,21.06,9.28,61,13,26,0,lapras,37
58,859,"butterfree, bellsprout, cloyster, machoke, beedrill, kangaskhan",,0,,,17.77,6.62,56,16,28,0,lapras,47
59,888,"cubone, kingler, tangela, omanyte, vulpix, lickitung",,0,,,11.41,2.21,100,0,0,0,jynx,39
60,664,"doduo, doduo, hypno, mankey, moltres, flareon",,0,,,9.54,2.57,100,0,0,0,slowbro,50
61,6,"shellder, kabutops, machop, nidoran-m, growlithe, vulpix",,0,,,10.12,2.5,94,6,0,0,lapras,33
62,205,"jigglypuff, charmeleon, electabuzz, parasect, dratini, meowth",,0,,,9.8,3.39,97,3,0,0,jynx,31
63,573,"fearow, beedrill, vulpix, marowak, porygon, hypno",,0,,,10.29,2.9,99,1,0,0,slowbro,38
64,901,"jigglypuff, goldeen, rhydon, bulbasaur, vaporeon, marowak",,0,,,13.58,5.35,94,3,3,0,slowbro,34
65,112,"squirtle, fearow, diglett, machop, jolteon, poliwag",,0,,,9.69,2.69,99,1,0,0,slowbro,42
66,314,"dratini, golem, parasect, voltorb, moltres, wigglytuff",,0,,,11.98,3.32,93,4,3,0,slowbro,41
67,13,"butterfree, chansey, weedle, abra, slowbro, koffing",,0,,,24.28,9.69,79,11,10,0,lapras,61
68,775,"pidgey, clefable, haunter, slowbro, blastoise, poliwag",0.4721435316336166,20,42.36,6.33,32.29,9.4,20,1,49,10,gengar,40
69,810,"fearow, kingler, poliwrath, paras, squirtle, raichu",,0,,,13.98,4.73,80,9,11,0,jynx,46
70,462,"lickitung, ekans, graveler, mr. mime, krabby, clefable",,0,,,16.69,8.19,87,2,11,0,lapras,28
71,948,"hypno, fearow, mew, clefairy, squirtle, cubone",,0,,,18.26,5.4,99,0,1,0,cloyster,40
72,999,"bellsprout, ditto, kakuna, hitmonlee, arcanine, nidoran-f",,0,,,12.12,4.77,100,0,0,0,jynx,68
73,368,"ditto, kingler, poliwhirl, aerodactyl, metapod, vileplume",,0,,,24.52,10.1,50,11,39,0,gengar,24
74,709,"dragonair, weedle, slowpoke, grimer, venonat, geodude",,0,,,11.4,3.45,100,0,0,0,cloyster,49
75,127,"flareon, kabutops, mew, exeggcute, scyther, flareon",,0,,,19.48,6.38,43,25,32,0,lapras,41
76,680,"lickitung, hitmonlee, vileplume, nidorino, machoke, dragonite",,0,,,15.61,6.88,49,22,29,0,lapras,38
77,546,"wigglytuff, nidoran-m, kakuna, venusaur, sandslash, squirtle",,0,,,13.65,4.82,98,0,2,0,slowbro,43
78,934,"sandshrew, krabby, poliwag, dragonite, growlithe, hypno",,0,,,11.78,4.63,91,6,3,0,lapras,32
79,597,"scyther, dewgong, oddish, golbat, kabuto, psyduck",,0,,,18.74,7.33,87,9,4,0,lapras,42
80,230,"paras, nidorino, hitmonchan, kingler, magneton, weepinbell",,0,,,13.46,5.9,73,7,20,0,lapras,54
81,651,"charizard, butterfree, porygon, charizard, mr. mime, tentacool",,0,,,11.93,4.17,85,7,8,0,jynx,37
82,68,"graveler, primeape, arcanine, zapdos, pinsir, zubat",0.1803426510369702,4,22.18,1.79,16.47,4.02,10,4,82,0,gengar,40
83,419,"voltorb, scyther, dratini, exeggutor, marowak, nidoran-m",,0,,,10.4,4.43,91,5,4,0,lapras,39
84,687,"beedrill, haunter, jolteon, kabutops, magneton, electrode",0.7554945054945055,22,29.12,3.96,19.74,4.48,9,3,64,2,gengar,62
85,120,"bellsprout, exeggcute, mr. mime, eevee, dewgong, meowth",,0,,,15.85,5.36,91,9,0,0,cloyster,34
86,933,"goldeen, electrode, geodude, slowpoke, magnemite, raichu",,0,,,10.82,2.78,97,2,1,0,jynx,71
87,541,"rhydon, venusaur, onix, machop, porygon, moltres",,0,,,10.07,3.61,92,2,6,0,slowbro,37
88,237,"grimer, goldeen, meowth, articuno, grimer, nidorina",,0,,,12.9,4.26,98,0,2,0,lapras,31
89,590,"rhydon, shellder, tangela, goldeen, chansey, zapdos",,0,,,18.83,10.57,64,13,23,0,lapras,39
90,656,"ponyta, pinsir, pidgey, raichu, ponyta, paras",,0,,,10.35,3.12,93,4,3,0,lapras,46
91,313,"abra, sandshrew, tangela, tentacruel, abra, venusaur",,0,,,14.79,5.82,83,12,5,0,lapras,43
92,14,"oddish, growlithe, krabby, dugtrio, paras, magikarp",,0,,,7.39,2.61,93,6,1,0,slowbro,40
93,772,"ponyta, golduck, tauros, kabutops, gengar, bulbasaur",1.665034280117532,51,30.63,2.66,22.95,6.36,11,1,29,8,gengar,48
94,465,"goldeen, ditto, electrode, bellsprout, venomoth, rapidash",,0,,,14.35,6.06,95,3,2,0,slowbro,45
95,817,"fearow, kabuto, pinsir, farfetch'd, venomoth, omanyte",,0,,,12.78,4.19,78,11,11,0,lapras,52
96,361,"rhydon, bulbasaur, krabby, raticate, tentacool, persian",,0,,,9.92,3.4,93,5,2,0,slowbro,43
97,66,"poliwhirl, aerodactyl, rapidash, raichu, jolteon, cubone",,0,,,13.44,4.69,83,8,9,0,lapras,64
98,700,"golem, horsea, onix, arcanine, weedle, cubone",,0,,,7.43,1.68,100,0,0,0,jynx,44
99,417,"articuno, poliwag, kangaskhan, staryu, kabutops, beedrill",0.0338983050847457,1,29.5,,17.74,5.83,51,1,47,0,lapras,38
100,865,"onix, magikarp, grimer, ekans, electrode, ekans",,0,,,10.34,3.1,100,0,0,0,cloyster,38
101,689,"dragonair, rhydon, oddish, jigglypuff, kakuna, zubat",,0,,,7.66,2.4,100,0,0,0,slowbro,31
102,239,"squirtle, mew, tangela, muk, poliwhirl, exeggcute",,0,,,22.64,8.23,81,7,12,0,jynx,41
103,658,"onix, arcanine, omanyte, zubat, nidoran-f, beedrill",,0,,,9.53,2.54,100,0,0,0,cloyster,45
104,819,"nidoran-f, venonat, ditto, tentacool, tauros, poliwhirl",,0,,,17.14,6.4,99,1,0,0,slowbro,51
105,152,"muk, growlithe, weezing, wigglytuff, dodrio, venusaur",,0,,,22.83,8.68,60,20,20,0,jynx,25
106,941,"porygon, doduo, nidorino, articuno, starmie, omastar",,0,,,15.08,4.82,90,0,9,1,lapras,52
107,533,"meowth, sandslash, jynx, arcanine, nidoking, mewtwo",0.0699300699300699,2,28.6,0.42,21.23,7.02,24,2,66,6,gengar,34
108,294,"pikachu, flareon, mankey, weedle, slowpoke, rhyhorn",,0,,,7.93,2.6,100,0,0,0,slowbro,47
109,990,"kabutops, omastar, arbok, porygon, mew, mewtwo",0.0594353640416047,2,33.65,3.89,23.46,6.01,11,11,67,9,gengar,34
110,245,"dewgong, farfetch'd, slowbro, starmie, lickitung, mew",,0,,,38.31,9.16,58,9,33,0,lapras,41
111,183,"tentacool, raichu, magnemite, wigglytuff, fearow, mr. mime",,0,,,13.44,3.31,100,0,0,0,slowbro,38
112,624,"slowpoke, rhydon, hitmonchan, hitmonlee, hitmonlee, venonat",,0,,,12.24,4.24,88,2,10,0,slowbro,48
113,155,"gastly, venomoth, rhydon, charmeleon, growlithe, gastly",0.0305810397553516,1,32.7,,15.32,6.15,46,0,53,0,lapras,31
114,293,"vileplume, voltorb, squirtle, wigglytuff, arbok, scyther",,0,,,12.9,4.64,82,8,10,0,lapras,39
115,534,"poliwrath, electabuzz, tentacruel, sandshrew, shellder, krabby",,0,,,14.16,5.21,74,5,21,0,lapras,60
116,946,"primeape, butterfree, poliwhirl, farfetch'd, haunter, drowzee",0.2616088947024199,8,30.58,1.8,16.61,6.64,48,5,37,2,lapras,34
117,242,"ekans, weedle, dragonite, butterfree, exeggcute, dugtrio",,0,,,8.96,3.15,97,2,1,0,lapras,35
118,997,"voltorb, mewtwo, exeggutor, exeggcute, jolteon, abra",0.0454545454545454,1,22.0,,16.55,6.6,35,17,46,1,draw,57
119,623,"tentacool, pidgey, bulbasaur, venonat, seaking, dugtrio",,0,,,10.59,3.95,97,1,2,0,cloyster,45
120,184,"geodude, rhydon, jigglypuff, nidorina, magnemite, magnemite",,0,,,9.1,2.55,100,0,0,0,jynx,54
121,366,"staryu, kabuto, vulpix, venomoth, sandslash, oddish",,0,,,13.59,5.0,90,4,6,0,jynx,49
122,61,"dugtrio, poliwag, mewtwo, zapdos, cubone, dratini",0.320659642693541,7,21.83,2.06,16.69,5.61,24,11,51,7,gengar,42
123,707,"wigglytuff, exeggcute, aerodactyl, voltorb, poliwhirl, dragonair",,0,,,15.5,6.32,90,3,7,0,jynx,47
124,862,"vaporeon, paras, kabutops, kabuto, clefairy, abra",,0,,,15.68,4.63,88,9,3,0,draw,73
125,410,"hitmonchan, poliwrath, kingler, mankey, weepinbell, exeggcute",,0,,,14.79,5.17,45,8,47,0,gengar,33
126,129,"articuno, ivysaur, slowpoke, vaporeon, beedrill, horsea",,0,,,16.93,5.72,99,0,1,0,slowbro,32
127,548,"mr. mime, cloyster, geodude, articuno, scyther, beedrill",,0,,,17.88,6.29,74,5,20,1,lapras,54
128,599,"lapras, wartortle, dratini, poliwrath, tentacruel, hypno",,0,,,24.5,6.65,31,21,48,0,jynx,26
129,986,"dodrio, paras, wigglytuff, clefairy, golduck, magneton",,0,,,16.57,4.98,96,3,1,0,jynx,48
130,253,"kakuna, starmie, metapod, slowbro, snorlax, victreebel",,0,,,40.63,12.14,30,10,60,0,gengar,44
131,195,"porygon, hypno, rhydon, hitmonlee, abra, kingler",,0,,,12.9,4.65,89,2,9,0,lapras,74
132,632,"butterfree, poliwrath, poliwrath, ditto, sandslash, tentacool",,0,,,20.3,6.03,40,6,54,0,lapras,38
133,144,"wigglytuff, spearow, goldeen, gastly, zapdos, haunter",0.5312084993359893,20,37.65,3.76,24.77,8.94,24,1,52,3,gengar,45
134,957,"gengar, poliwhirl, pinsir, magmar, ditto, aerodactyl",2.1258503401360547,50,23.52,4.04,18.63,5.4,0,0,42,8,haunter,32
135,525,"caterpie, vulpix, ponyta, meowth, electabuzz, pidgeotto",,0,,,8.28,2.18,100,0,0,0,jynx,35
136,282,"onix, nidorino, farfetch'd, nidorina, vaporeon, machop",,0,,,12.76,4.22,100,0,0,0,slowbro,50
137,588,"cloyster, shellder, eevee, mankey, wigglytuff, magneton",,0,,,16.4,4.61,93,5,2,0,lapras,45
138,138,"aerodactyl, porygon, kakuna, scyther, arcanine, flareon",,0,,,11.42,5.39,84,9,7,0,lapras,43
139,559,"gloom, magikarp, pikachu, nidorina, growlithe, hypno",,0,,,9.09,2.44,96,4,0,0,jynx,33
140,401,"rhyhorn, psyduck, geodude, victreebel, paras, clefable",,0,,,14.57,6.72,84,6,10,0,jynx,40
141,873,"zapdos, psyduck, nidorino, flareon, dragonite, dugtrio",0.0769230769230769,2,26.0,2.12,15.17,5.89,34,15,48,1,lapras,31
142,70,"sandshrew, magneton, vaporeon, ivysaur, kabutops, dewgong",,0,,,25.0,7.19,22,24,54,0,gengar,50
143,377,"beedrill, golbat, kadabra, horsea, cubone, jigglypuff",,0,,,9.52,3.09,100,0,0,0,slowbro,45
144,716,"spearow, pidgey, mr. mime, abra, gastly, flareon",,0,,,12.48,6.03,82,5,13,0,lapras,40
145,228,"electabuzz, venonat, graveler, weedle, magikarp, nidoqueen",,0,,,7.65,2.26,97,3,0,0,slowbro,33
146,649,"hypno, graveler, dugtrio, kingler, vulpix, weepinbell",,0,,,10.4,3.71,92,4,4,0,jynx,36
147,698,"tentacruel, gengar, cloyster, golem, exeggcute, moltres",1.7811704834605595,49,27.51,4.33,20.64,5.0,11,0,39,1,gengar,31
148,874,"nidoran-m, ivysaur, rattata, dugtrio, psyduck, persian",,0,,,8.05,2.28,100,0,0,0,slowbro,52
149,406,"dragonair, mankey, electrode, krabby, poliwrath, machop",,0,,,13.35,5.91,63,12,25,0,lapras,26
150,77,"primeape, venonat, clefairy, voltorb, pidgeot, hypno",,0,,,13.42,5.25,89,8,3,0,lapras,41
151,370,"cubone, kabuto, caterpie, pidgeotto, fearow, jynx",,0,,,11.77,4.34,76,22,2,0,slowbro,34
152,711,"nidorina, pikachu, sandshrew, krabby, parasect, exeggutor",,0,,,12.94,5.9,83,9,8,0,lapras,40
153,254,"jynx, omastar, slowbro, goldeen, abra, drowzee",,0,,,19.23,7.0,72,16,12,0,lapras,72
154,981,"seadra, exeggutor, alakazam, fearow, exeggcute, gengar",0.5818012566907145,25,42.97,5.86,27.04,9.99,25,0,47,3,gengar2,32
155,635,"charmander, weedle, primeape, eevee, horsea, nidorina",,0,,,8.46,2.09,100,0,0,0,slowbro,56
156,192,"zapdos, zapdos, staryu, moltres, scyther, dewgong",0.7057785619761799,16,22.67,2.98,18.46,3.72,3,7,74,0,gengar,55
157,143,"mankey, pidgey, golbat, blastoise, machoke, vaporeon",,0,,,18.0,7.2,57,11,27,5,lapras,35
158,285,"tangela, scyther, chansey, charmander, nidoqueen, nidoran-m",,0,,,10.36,4.74,100,0,0,0,cloyster,57
159,522,"haunter, jigglypuff, graveler, vileplume, moltres, starmie",0.2327385570209464,6,25.78,4.5,17.17,6.64,37,1,47,9,gengar,41
160,950,"dragonite, psyduck, drowzee, tauros, poliwhirl, doduo",,0,,,11.35,3.03,97,1,2,0,slowbro,37
161,808,"lapras, vileplume, doduo, rhyhorn, magneton, kabutops",,0,,,27.44,5.91,4,13,83,0,gengar,61
162,581,"kakuna, weezing, omanyte, butterfree, kangaskhan, wigglytuff",,0,,,19.06,7.59,70,15,15,0,lapras,30
163,226,"porygon, gloom, machop, slowpoke, cloyster, venomoth",,0,,,12.95,4.36,86,7,7,0,slowbro,42
164,647,"goldeen, poliwrath, magnemite, rhydon, wartortle, pikachu",,0,,,15.83,5.78,62,12,26,0,lapras,41
165,131,"ninetales, raichu, gengar, squirtle, spearow, clefairy",1.1293634496919918,33,29.22,4.54,18.93,6.61,19,10,32,6,gengar,31
166,696,"charizard, cloyster, geodude, zubat, ponyta, slowpoke",,0,,,13.68,4.87,82,7,11,0,slowbro,44
167,550,"jynx, psyduck, nidoran-m, horsea, chansey, zubat",,0,,,12.61,6.68,80,20,0,0,cloyster,37
168,922,"magnemite, pinsir, kabutops, pinsir, dewgong, gastly",,0,,,22.92,4.47,7,1,92,0,gengar,65
169,408,"pidgey, pidgey, tauros, oddish, porygon, machoke",,0,,,8.25,2.45,98,2,0,0,lapras,32
170,79,"pidgey, krabby, hitmonchan, meowth, weepinbell, nidoran-f",,0,,,7.92,2.54,96,3,1,0,slowbro,52
171,806,"sandslash, mewtwo, squirtle, golduck, gloom, marowak",,0,,,16.64,5.92,44,9,47,0,lapras,34
172,474,"seaking, tauros, eevee, nidoran-m, venomoth, nidoran-f",,0,,,9.47,2.65,99,0,1,0,slowbro,64
173,302,"arcanine, beedrill, clefairy, pidgeot, hitmonchan, rattata",,0,,,12.86,5.61,91,7,2,0,slowbro,35
174,763,"venonat, magnemite, omanyte, tangela, bulbasaur, ivysaur",,0,,,11.12,3.2,100,0,0,0,jynx,35
175,988,"chansey, poliwrath, articuno, snorlax, kadabra, kingler",0.03690036900369,2,54.2,1.7,32.68,10.03,13,1,82,2,gengar,52
176,959,"jolteon, mewtwo, horsea, tauros, charmander, kadabra",0.0418410041841004,1,23.9,,13.38,5.37,65,14,20,0,lapras,36
177,473,"nidorina, raticate, poliwrath, machoke, electabuzz, marowak",,0,,,16.14,6.45,61,15,24,0,lapras,44
178,801,"lapras, shellder, doduo, golem, poliwrath, electabuzz",0.0849858356940509,3,35.3,4.71,24.12,6.43,22,6,68,1,gengar,47
179,305,"dragonair, dewgong, chansey, starmie, zubat, wigglytuff",,0,,,23.91,7.28,98,2,0,0,cloyster,49
180,764,"vaporeon, charmander, jigglypuff, venusaur, squirtle, charmander",,0,,,14.26,4.18,95,5,0,0,slowbro,37
181,221,"machop, articuno, victreebel, vileplume, fearow, electrode",,0,,,14.68,5.47,53,3,44,0,lapras,46
182,586,"jolteon, kangaskhan, persian, arbok, clefairy, clefable",,0,,,21.86,9.2,52,14,34,0,lapras,30
183,640,"dodrio, meowth, chansey, gloom, growlithe, ditto",,0,,,13.12,5.42,95,5,0,0,jynx,33
184,691,"cloyster, charizard, ditto, weepinbell, charmander, wigglytuff",,0,,,20.38,8.3,72,22,6,0,lapras,41
185,136,"gastly, gastly, squirtle, seaking, hitmonlee, dodrio",,0,,,16.51,4.68,20,2,78,0,gengar,49
186,925,"sandshrew, lapras, raticate, electabuzz, wigglytuff, lapras",,0,,,25.76,8.81,46,30,24,0,lapras2,21
187,557,"gloom, moltres, caterpie, rhyhorn, raichu, kabuto",,0,,,9.91,3.48,94,3,3,0,lapras,48
188,379,"rattata, magmar, hitmonlee, pinsir, vileplume, growlithe",,0,,,14.98,6.28,50,13,37,0,lapras,33
189,718,"starmie, gengar, oddish, nidorina, meowth, hypno",1.0200612036722203,30,29.41,5.72,19.86,7.1,29,0,26,15,gengar,22
190,609,"rhydon, aerodactyl, metapod, gengar, chansey, hitmonlee",1.2840588787973692,41,31.93,5.01,22.6,9.13,16,2,33,8,gengar,37
191,268,"vileplume, wartortle, clefairy, machamp, seel, machoke",,0,,,16.57,6.83,53,11,36,0,lapras,36
192,751,"dragonair, rhyhorn, pikachu, clefable, electrode, tauros",,0,,,16.05,6.8,71,19,10,0,lapras,39
193,37,"clefable, starmie, clefable, chansey, butterfree, golbat",,0,,,27.79,11.71,66,13,20,1,lapras,38
194,330,"eevee, weepinbell, graveler, golem, bellsprout, golbat",,0,,,8.82,4.12,95,0,5,0,slowbro,40
195,497,"wigglytuff, caterpie, omastar, golbat, arcanine, beedrill",,0,,,15.07,4.96,94,6,0,0,lapras,63
196,446,"flareon, graveler, horsea, machop, dragonair, arbok",,0,,,9.73,3.32,97,1,2,0,jynx,42
197,834,"aerodactyl, fearow, gyarados, weezing, moltres, nidoran-f",,0,,,18.36,6.2,30,2,68,0,gengar,30
198,780,"aerodactyl, magnemite, golbat, cubone, shellder, rhydon",,0,,,10.71,4.28,88,5,7,0,lapras,68
199,910,"charmander, staryu, tangela, tauros, dragonair, tentacruel",,0,,,14.08,5.14,99,1,0,0,slowbro,53
200,562,"ponyta, dragonite, venusaur, kingler, charizard, hitmonchan",0.0324675324675324,1,30.8,,16.82,6.93,50,5,44,0,lapras,35
201,103,"rattata, wigglytuff, charmander, nidoking, mankey, zapdos",,0,,,15.35,7.86,73,11,16,0,lapras,48
202,675,"grimer, omastar, vulpix, zubat, victreebel, graveler",,0,,,14.61,5.88,85,9,6,0,lapras,65
203,214,"weedle, raticate, primeape, pidgey, venusaur, nidoran-f",,0,,,8.65,2.67,96,4,0,0,slowbro,34
204,899,"paras, sandshrew, dugtrio, snorlax, nidoqueen, dugtrio",,0,,,24.33,11.12,47,8,44,1,lapras,33
205,848,"dragonite, psyduck, vulpix, venusaur, persian, golbat",,0,,,10.8,4.44,91,2,7,0,slowbro,27
206,565,"paras, mankey, beedrill, butterfree, alakazam, graveler",,0,,,7.92,3.01,95,3,2,0,lapras,71
207,917,"aerodactyl, porygon, raichu, sandshrew, butterfree, rhyhorn",,0,,,9.79,3.25,95,3,2,0,lapras,78
208,104,"mankey, geodude, vulpix, nidorino, staryu, charmander",,0,,,7.59,3.29,99,0,1,0,slowbro,56
209,672,"kakuna, kabuto, ditto, arbok, lapras, lapras",0.0237529691211401,1,42.1,,26.08,8.61,49,17,31,2,lapras2,36
210,213,"machamp, dewgong, machop, dewgong, growlithe, diglett",,0,,,21.15,7.45,66,15,19,0,lapras,47
211,519,"pidgeotto, machamp, abra, weedle, drowzee, porygon",,0,,,9.16,1.9,100,0,0,0,jynx,43
212,178,"jigglypuff, mr. mime, kingler, machamp, kakuna, kangaskhan",,0,,,15.91,7.41,75,4,21,0,lapras,45
213,756,"bellsprout, victreebel, victreebel, machop, arbok, kabutops",,0,,,13.08,5.34,64,16,20,0,lapras,43
214,30,"vileplume, caterpie, dugtrio, bulbasaur, vileplume, bellsprout",,0,,,10.03,5.26,74,7,18,1,jynx,32
215,490,"charmander, tentacool, moltres, haunter, squirtle, kakuna",,0,,,13.18,4.59,85,4,9,2,lapras,36
216,337,"dragonair, horsea, alakazam, kingler, abra, graveler",,0,,,10.58,3.49,94,3,3,0,lapras,79
217,833,"charmeleon, metapod, sandshrew, bellsprout, slowbro, poliwag",,0,,,22.04,7.16,51,38,11,0,cloyster,25
