,team_num,Team,Efficiency: (Wins/avg_Time),Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
17,61286,"omastar, bellsprout, cubone, koffing, paras, rhyhorn",,0,,,10.95,3.06,92,7,1,0,lapras,50
18,61982,"sandslash, seadra, arcanine, primeape, venusaur, kakuna",,0,,,14.51,6.14,72,14,14,0,lapras,29
19,64509,"clefable, magneton, diglett, nidoqueen, dewgong, machamp",,0,,,30.32,7.44,18,7,75,0,gengar,47
20,61257,"pidgeotto, kakuna, weedle, machoke, mew, pidgeot",,0,,,13.64,4.94,98,2,0,0,lapras,35
21,69489,"exeggcute, krabby, tangela, sandslash, primeape, venomoth",,0,,,11.82,5.43,84,3,13,0,slowbro,30
22,60865,"muk, electrode, aerodactyl, drowzee, clefairy, pidgey",,0,,,16.4,5.74,88,7,5,0,lapras,47
23,60417,"nidoran-m, nidoran-m, slowpoke, parasect, mankey, parasect",,0,,,9.7,2.78,100,0,0,0,cloyster,59
24,65349,"golduck, weepinbell, seel, weedle, dugtrio, arbok",,0,,,12.96,5.32,83,11,6,0,lapras,29
25,66989,"sandslash, magnemite, ponyta, butterfree, chansey, horsea",,0,,,12.24,4.73,100,0,0,0,jynx,63
26,63502,"dewgong, nidorina, bellsprout, zubat, seaking, hitmonchan",,0,,,19.17,5.86,92,5,3,0,slowbro,50
27,63970,"vileplume, graveler, pikachu, gyarados, clefairy, zubat",,0,,,14.98,6.07,41,5,54,0,lapras,35
28,62897,"fearow, ninetales, psyduck, pinsir, clefairy, lickitung",,0,,,13.81,5.06,88,9,3,0,lapras,47
29,62342,"marowak, dodrio, dewgong, kadabra, weedle, primeape",,0,,,15.33,6.3,91,4,5,0,lapras,49
30,65728,"starmie, grimer, arbok, mewtwo, wartortle, slowbro",0.05420054200542,2,36.9,4.1,24.36,8.15,57,1,36,4,lapras,40
31,60076,"nidoran-f, haunter, caterpie, pikachu, cubone, machop",0.0303030303030303,1,33.0,,10.4,4.6,81,4,11,3,lapras,40
32,61191,"starmie, clefairy, goldeen, dragonair, poliwag, kabutops",,0,,,17.98,5.67,91,5,4,0,slowbro,48
33,61636,"hitmonlee, venusaur, shellder, electabuzz, pikachu, goldeen",,0,,,10.3,3.94,71,22,7,0,lapras,46
34,64168,"farfetch'd, kakuna, tentacool, nidoking, drowzee, starmie",,0,,,12.06,3.51,100,0,0,0,slowbro,56
35,62084,"pikachu, magnemite, krabby, victreebel, kingler, marowak",,0,,,12.37,4.7,79,12,9,0,lapras,35
36,62723,"hitmonchan, hypno, butterfree, raticate, oddish, rhyhorn",,0,,,10.63,3.28,92,7,1,0,lapras,71
37,63163,"primeape, dratini, mankey, kangaskhan, pinsir, kabuto",,0,,,14.14,4.71,35,10,55,0,gengar,49
38,66304,"vileplume, moltres, machamp, rhydon, venomoth, snorlax",,0,,,19.99,6.69,27,5,68,0,gengar,50
39,63828,"scyther, eevee, charmeleon, krabby, mew, omanyte",,0,,,14.1,4.27,91,8,1,0,lapras,46
40,67544,"venonat, gengar, weedle, bulbasaur, porygon, electabuzz",0.8454106280193237,21,24.84,4.28,16.3,6.97,35,4,26,14,lapras,22
41,67936,"kakuna, scyther, krabby, marowak, cloyster, voltorb",,0,,,12.58,5.46,87,6,7,0,slowbro,64
42,68391,"caterpie, haunter, kingler, staryu, venusaur, vaporeon",0.5114217524718718,15,29.33,3.91,18.75,6.06,26,6,47,6,gengar,41
43,64823,"hypno, jynx, metapod, pidgeot, aerodactyl, jolteon",,0,,,19.13,8.3,50,26,24,0,lapras,27
44,64451,"flareon, seadra, muk, hypno, charmander, pidgeotto",,0,,,15.1,4.39,98,1,1,0,jynx,37
45,68436,"alakazam, electrode, persian, krabby, lapras, primeape",0.032258064516129,1,31.0,,21.02,6.06,24,11,63,1,haunter,32
46,68844,"horsea, kingler, arcanine, ninetales, chansey, dugtrio",,0,,,16.63,7.15,93,4,3,0,lapras,56
47,69276,"slowbro, slowbro, machop, haunter, ninetales, pidgeot",0.124792013311148,6,48.08,4.79,26.89,9.1,53,0,36,5,draw,39
48,65211,"hitmonchan, moltres, marowak, meowth, doduo, graveler",,0,,,8.6,3.41,94,1,5,0,lapras,60
49,67682,"ninetales, scyther, hypno, mew, golem, sandshrew",,0,,,19.37,8.93,82,0,17,1,lapras,55
50,67125,"mr. mime, wartortle, magneton, omanyte, blastoise, rhydon",,0,,,22.22,7.27,39,3,58,0,gengar,47
51,66765,"poliwrath, machop, dragonair, hitmonchan, parasect, electabuzz",,0,,,16.69,5.56,37,18,45,0,gengar,26
52,60689,"gyarados, shellder, chansey, clefairy, mew, beedrill",,0,,,21.78,9.43,52,8,40,0,lapras,47
53,69617,"arcanine, geodude, pikachu, bulbasaur, pidgeotto, venomoth",,0,,,8.37,2.04,99,1,0,0,jynx,39
54,65670,"lickitung, charmeleon, sandslash, magnemite, haunter, pidgey",0.1251956181533646,4,31.95,1.94,14.83,7.25,74,0,19,3,lapras,50
55,64797,"snorlax, hypno, gloom, clefable, mewtwo, lapras",0.1606103192130094,8,49.81,7.07,39.0,10.72,7,4,77,4,gengar,50
56,64030,"caterpie, seaking, electrode, ivysaur, drowzee, staryu",,0,,,10.63,3.15,97,2,1,0,jynx,36
57,68057,"nidorina, psyduck, venusaur, seel, electabuzz, cubone",,0,,,12.43,4.12,94,5,1,0,lapras,42
58,68721,"dugtrio, drowzee, kangaskhan, clefairy, golduck, lickitung",,0,,,15.7,6.6,83,4,13,0,lapras,38
59,64746,"golduck, sandslash, magnemite, lickitung, hypno, graveler",,0,,,13.87,6.3,80,6,14,0,lapras,65
60,61018,"caterpie, dugtrio, horsea, seaking, jolteon, poliwag",,0,,,11.46,4.18,94,4,2,0,slowbro,30
61,68086,"hitmonchan, butterfree, omastar, seel, magneton, electabuzz",0.0279329608938547,1,35.8,,20.48,7.14,38,11,50,0,lapras,35
62,60658,"pidgeotto, poliwrath, weepinbell, venusaur, venonat, ninetales",,0,,,12.97,4.54,78,14,8,0,draw,55
63,65106,"venusaur, onix, magmar, oddish, fearow, slowpoke",,0,,,10.76,3.56,95,1,4,0,lapras,46
64,69161,"weepinbell, victreebel, dragonair, shellder, wartortle, lickitung",,0,,,11.13,3.0,95,5,0,0,lapras,42
65,66013,"golduck, bellsprout, seel, weepinbell, tangela, dugtrio",,0,,,11.9,4.76,95,3,2,0,lapras,37
66,67653,"nidorino, farfetch'd, kakuna, metapod, snorlax, electrode",,0,,,23.54,12.11,64,31,5,0,lapras,38
67,65915,"pidgeot, charmander, psyduck, exeggcute, charmeleon, persian",,0,,,10.03,2.54,99,1,0,0,slowbro,32
68,65567,"rapidash, parasect, poliwag, alakazam, doduo, poliwag",,0,,,10.29,2.81,100,0,0,0,jynx,49
69,60239,"omastar, marowak, hypno, bulbasaur, alakazam, dratini",,0,,,12.29,2.84,91,7,2,0,jynx,45
70,69500,"farfetch'd, dratini, gengar, golbat, primeape, butterfree",1.284046692607004,33,25.7,4.23,17.36,6.07,22,2,32,11,draw,25
71,69972,"starmie, kadabra, flareon, parasect, persian, charizard",,0,,,16.53,5.71,86,6,8,0,slowbro,44
72,68340,"psyduck, horsea, flareon, primeape, eevee, staryu",,0,,,11.2,3.57,98,1,1,0,slowbro,45
73,61479,"gyarados, rattata, chansey, raticate, oddish, muk",,0,,,18.75,9.18,57,7,36,0,lapras,44
74,64327,"charmeleon, nidoran-m, muk, omastar, machoke, nidoqueen",,0,,,16.48,5.73,77,4,19,0,lapras,45
75,68895,"alakazam, abra, metapod, fearow, machamp, dugtrio",,0,,,10.39,5.01,94,1,4,1,slowbro,42
76,64480,"articuno, meowth, squirtle, staryu, lickitung, farfetch'd",,0,,,13.47,3.81,100,0,0,0,slowbro,28
77,67232,"kangaskhan, pidgey, hitmonlee, graveler, mewtwo, cloyster",0.1516300227445034,4,26.38,2.96,13.77,5.69,64,3,29,0,lapras,62
78,67595,"kingler, nidoran-m, cubone, cubone, vaporeon, paras",,0,,,12.72,4.04,97,1,2,0,slowbro,44
79,66472,"clefable, wigglytuff, metapod, magnemite, kingler, articuno",0.039564787339268,2,50.55,17.18,21.94,10.61,74,2,22,0,lapras,49
80,66800,"aerodactyl, omanyte, exeggcute, vileplume, drowzee, dewgong",,0,,,18.35,6.64,56,23,21,0,lapras,30
81,68605,"kangaskhan, exeggcute, lapras, chansey, tentacool, primeape",,0,,,23.47,8.56,20,45,35,0,gengar,26
82,64662,"pidgey, koffing, kabutops, gengar, squirtle, lapras",1.7900172117039586,52,29.05,3.29,23.23,4.41,3,0,36,9,gengar,44
83,65785,"farfetch'd, ivysaur, omanyte, dodrio, arcanine, venomoth",,0,,,10.96,3.29,99,1,0,0,jynx,61
84,65022,"weepinbell, machamp, porygon, machamp, mankey, charizard",,0,,,11.95,5.09,58,11,31,0,lapras,47
85,69045,"cloyster, dragonair, abra, exeggcute, slowpoke, grimer",,0,,,17.65,6.63,82,15,3,0,jynx,32
86,66690,"ditto, dragonite, moltres, geodude, krabby, gloom",,0,,,15.92,6.95,93,3,4,0,jynx,49
87,66137,"jolteon, meowth, kabuto, growlithe, cloyster, abra",,0,,,10.35,3.32,95,3,2,0,draw,77
88,63669,"staryu, zapdos, butterfree, magnemite, exeggcute, rattata",,0,,,14.41,6.56,61,15,23,1,lapras,46
89,62029,"persian, porygon, farfetch'd, victreebel, wigglytuff, magneton",,0,,,14.08,4.75,87,11,2,0,lapras,40
90,67777,"pidgeotto, tauros, hitmonchan, ninetales, dragonite, psyduck",,0,,,11.0,3.16,92,6,2,0,lapras,43
91,69383,"seel, caterpie, charmeleon, staryu, tangela, flareon",,0,,,16.85,6.52,99,1,0,0,cloyster,40
92,65443,"kabutops, geodude, primeape, fearow, rhydon, machamp",,0,,,16.89,4.13,18,4,78,0,gengar,66
93,65831,"venonat, weezing, hypno, poliwag, charmeleon, meowth",,0,,,11.66,3.11,100,0,0,0,slowbro,43
94,69856,"seaking, marowak, nidoking, abra, abra, hitmonchan",,0,,,11.93,4.91,60,17,23,0,lapras,54
95,69424,"magneton, golem, venomoth, weedle, mankey, metapod",,0,,,11.51,4.71,74,10,16,0,lapras,29
96,68264,"persian, nidorino, geodude, tauros, vaporeon, rattata",,0,,,12.37,3.54,99,0,1,0,slowbro,51
97,64203,"farfetch'd, slowpoke, flareon, pinsir, victreebel, snorlax",,0,,,24.37,9.2,35,11,54,0,gengar,48
98,67316,"omastar, articuno, nidorino, eevee, horsea, jigglypuff",,0,,,13.84,4.63,76,4,20,0,lapras,58
99,62448,"mewtwo, tauros, omanyte, mewtwo, omanyte, zubat",0.1680672268907563,4,23.8,3.28,15.98,5.76,41,2,44,9,lapras,36
100,63208,"venonat, krabby, omanyte, goldeen, ponyta, sandslash",,0,,,11.76,3.1,99,1,0,0,slowbro,40
101,66924,"beedrill, grimer, dratini, fearow, goldeen, tangela",,0,,,9.93,3.41,100,0,0,0,cloyster,40
102,66556,"shellder, magnemite, zubat, meowth, psyduck, slowbro",,0,,,19.24,5.06,58,34,8,0,jynx,29
103,66220,"beedrill, kakuna, voltorb, weezing, dragonair, onix",,0,,,10.19,2.79,99,1,0,0,slowbro,30
104,66587,"cloyster, seel, fearow, abra, raichu, pikachu",,0,,,16.39,5.81,94,6,0,0,jynx,73
105,67812,"raticate, vaporeon, primeape, snorlax, poliwag, drowzee",,0,,,23.86,8.97,52,29,19,0,lapras,33
106,67460,"rattata, venomoth, gloom, persian, bellsprout, dragonite",,0,,,11.41,5.15,86,8,6,0,lapras,30
107,62499,"dodrio, vulpix, fearow, charmeleon, graveler, psyduck",,0,,,8.93,2.59,99,1,0,0,slowbro,51
108,64575,"onix, hitmonchan, venusaur, primeape, seadra, jynx",,0,,,16.0,6.94,52,11,37,0,lapras,38
109,64907,"parasect, venomoth, dragonite, charmander, mew, pidgey",,0,,,14.95,5.52,90,7,3,0,jynx,31
110,68960,"mr. mime, lapras, muk, nidoran-m, tentacruel, poliwhirl",,0,,,25.96,7.64,41,33,26,0,machamp,25
111,68512,"cloyster, meowth, marowak, snorlax, arbok, slowbro",0.017825311942959,1,56.1,,30.57,8.65,26,14,57,2,gengar,29
112,69352,"gastly, wartortle, kangaskhan, eevee, exeggutor, seadra",,0,,,18.59,5.08,32,3,65,0,gengar,51
113,60819,"golem, weepinbell, marowak, golem, butterfree, vileplume",0.0798403193612774,2,25.05,0.92,12.04,5.89,67,1,29,1,lapras,42
114,65335,"raticate, blastoise, poliwag, raticate, nidorino, omastar",,0,,,16.81,5.46,74,8,18,0,lapras,67
115,69887,"gloom, hypno, electabuzz, mr. mime, kakuna, caterpie",,0,,,9.75,2.57,95,5,0,0,slowbro,31
116,65492,"dragonite, venonat, onix, pinsir, rattata, porygon",,0,,,10.22,3.6,95,3,2,0,slowbro,42
117,67001,"weezing, voltorb, vileplume, pidgey, nidorina, bulbasaur",,0,,,10.49,4.08,84,10,6,0,lapras,47
118,66641,"metapod, slowbro, ninetales, kakuna, cloyster, sandslash",,0,,,29.93,11.89,55,2,43,0,lapras,39
119,69733,"dragonair, sandslash, squirtle, staryu, arbok, lapras",,0,,,18.53,6.91,57,16,27,0,jynx,25
120,65754,"exeggutor, blastoise, tentacool, nidoking, vileplume, eevee",,0,,,17.74,6.88,41,7,52,0,gengar,50
121,69094,"seel, kingler, dewgong, scyther, nidoking, magikarp",,0,,,23.03,9.52,87,5,8,0,lapras,40
122,64114,"onix, venonat, bellsprout, geodude, venusaur, rhydon",,0,,,8.59,2.3,100,0,0,0,slowbro,40
123,68173,"persian, mankey, dewgong, graveler, geodude, venomoth",,0,,,16.95,7.47,95,3,2,0,slowbro,32
124,61373,"raichu, pinsir, mankey, ekans, graveler, growlithe",,0,,,9.4,3.9,88,6,6,0,lapras,39
125,68838,"growlithe, omanyte, kadabra, rhyhorn, venonat, rapidash",,0,,,10.61,2.86,98,2,0,0,slowbro,45
126,60533,"venonat, geodude, hypno, charizard, clefairy, ninetales",,0,,,12.56,3.95,96,3,1,0,draw,50
127,60941,"kakuna, pidgey, poliwag, kadabra, tentacool, mewtwo",,0,,,11.13,3.82,97,1,2,0,jynx,59
128,60294,"exeggcute, dratini, tauros, chansey, sandshrew, ivysaur",,0,,,10.72,5.72,97,2,1,0,cloyster,41
129,66378,"moltres, beedrill, charizard, jolteon, seel, seaking",,0,,,16.9,7.11,72,5,23,0,lapras,46
130,63854,"gloom, graveler, victreebel, dratini, wigglytuff, zapdos",0.0789473684210526,3,38.0,3.99,17.26,7.22,38,8,49,2,gengar,33
131,63426,"nidorina, spearow, staryu, lapras, bulbasaur, ponyta",,0,,,15.78,4.52,73,25,2,0,cloyster,23
132,63381,"charmander, poliwrath, blastoise, ponyta, kangaskhan, gloom",,0,,,21.87,4.54,11,9,80,0,gengar,73
133,62266,"charizard, gastly, beedrill, magneton, kangaskhan, rhydon",,0,,,19.42,5.04,15,3,81,1,gengar,50
134,67538,"kingler, rhyhorn, golbat, mankey, rhydon, sandshrew",,0,,,9.21,3.03,94,2,4,0,lapras,48
135,60152,"rhyhorn, clefairy, machop, gengar, staryu, zapdos",1.4242424242424243,47,33.0,6.02,22.08,8.56,15,1,26,11,gengar,31
136,61712,"hitmonchan, venonat, lapras, venusaur, wartortle, lapras",0.0495049504950495,2,40.4,4.81,25.27,7.46,19,9,67,3,gengar,34
137,67159,"hitmonchan, venusaur, golbat, magmar, kingler, persian",0.0352112676056338,1,28.4,,16.78,6.28,41,13,45,0,gengar,30
138,62607,"sandshrew, meowth, golbat, tauros, slowpoke, slowpoke",,0,,,11.85,3.7,100,0,0,0,slowbro,62
139,63047,"nidorina, venomoth, dratini, zubat, staryu, growlithe",,0,,,9.63,3.38,100,0,0,0,slowbro,33
140,66719,"beedrill, lickitung, raticate, electabuzz, clefairy, bellsprout",,0,,,12.03,4.16,95,5,0,0,slowbro,33
141,63096,"alakazam, tentacool, vulpix, pikachu, squirtle, haunter",0.0665557404326123,2,30.05,3.61,13.65,7.04,80,3,13,2,lapras,42
142,63731,"psyduck, pidgey, zapdos, psyduck, dragonair, dragonair",,0,,,12.38,4.95,54,29,17,0,lapras,31
143,67188,"chansey, exeggcute, omastar, wigglytuff, raichu, ivysaur",,0,,,17.01,7.18,89,10,1,0,jynx,59
144,62171,"mew, poliwag, golduck, metapod, dragonair, pidgeotto",,0,,,18.78,5.14,100,0,0,0,jynx,44
145,61064,"alakazam, ponyta, haunter, tentacool, dragonite, lickitung",0.3444712366517395,10,29.03,3.88,14.62,6.3,60,3,21,6,lapras,44
146,60183,"kabutops, arbok, dragonite, electrode, machop, magmar",0.03003003003003,1,33.3,,19.48,4.93,16,21,61,1,gengar,42
147,60624,"vaporeon, gastly, bellsprout, krabby, primeape, venonat",,0,,,17.34,6.58,60,15,25,0,lapras,31
148,62962,"ivysaur, dodrio, sandslash, horsea, drowzee, caterpie",,0,,,8.75,2.59,100,0,0,0,slowbro,36
149,62510,"aerodactyl, dragonite, abra, ninetales, exeggutor, beedrill",,0,,,18.76,8.08,44,6,50,0,lapras,42
150,63885,"muk, victreebel, spearow, lapras, lickitung, pikachu",,0,,,22.75,7.24,51,30,19,0,jynx,24
151,63350,"graveler, scyther, kakuna, arbok, onix, gyarados",,0,,,12.79,6.16,73,6,21,0,lapras,40
152,60990,"wigglytuff, primeape, zubat, ivysaur, jolteon, koffing",,0,,,12.89,4.76,92,6,2,0,lapras,45
153,65969,"venonat, ditto, rapidash, seaking, primeape, jigglypuff",,0,,,17.56,6.42,91,8,1,0,slowbro,33
154,60245,"doduo, chansey, psyduck, tangela, pikachu, pikachu",,0,,,10.54,4.58,100,0,0,0,dewgong,34
155,61405,"onix, paras, machop, blastoise, bellsprout, poliwrath",,0,,,17.44,7.25,55,10,35,0,lapras,40
156,61877,"caterpie, victreebel, pidgey, slowbro, onix, oddish",,0,,,16.3,6.25,78,13,9,0,jynx,52
157,65025,"alakazam, tangela, mankey, lickitung, weepinbell, parasect",,0,,,10.24,2.75,99,0,1,0,slowbro,34
158,69042,"dewgong, mankey, weezing, jolteon, porygon, nidoking",,0,,,22.28,8.63,68,9,23,0,lapras,53
159,65782,"omastar, dragonite, ivysaur, krabby, zapdos, aerodactyl",0.060790273556231,2,32.9,0.99,22.1,5.23,11,5,79,3,gengar,59
160,68602,"dewgong, arcanine, tauros, golduck, grimer, electrode",,0,,,24.06,7.14,81,12,7,0,lapras,54
161,64665,"beedrill, mew, kangaskhan, psyduck, victreebel, nidoran-m",,0,,,19.1,7.51,64,9,27,0,lapras,28
162,67770,"fearow, seel, marowak, voltorb, fearow, chansey",,0,,,14.92,5.96,100,0,0,0,cloyster,52
163,62789,"oddish, pidgeotto, vulpix, venusaur, starmie, ivysaur",,0,,,12.55,4.34,79,15,6,0,lapras,37
164,66130,"seel, jigglypuff, ivysaur, alakazam, ninetales, wigglytuff",,0,,,18.17,6.51,100,0,0,0,lapras,39
165,66697,"tauros, pinsir, pidgeot, kadabra, nidoran-f, fearow",,0,,,10.31,3.08,92,4,4,0,lapras,55
166,68263,"primeape, omanyte, chansey, haunter, butterfree, mew",0.2761044176706827,11,39.84,4.04,23.67,10.8,41,13,26,9,lapras,31
167,61928,"seaking, weedle, rhyhorn, jynx, jolteon, clefable",,0,,,19.97,8.34,41,27,32,0,lapras,30
168,64204,"zubat, blastoise, golduck, exeggcute, rhydon, nidorino",,0,,,15.18,5.88,73,5,22,0,lapras,69
169,65836,"nidorina, kadabra, lapras, kadabra, hitmonchan, bulbasaur",,0,,,18.05,6.34,43,24,33,0,jynx,24
170,65444,"hitmonlee, vaporeon, snorlax, kangaskhan, butterfree, poliwrath",,0,,,29.22,7.42,7,14,79,0,gengar,50
171,69423,"snorlax, electabuzz, marowak, muk, slowbro, vileplume",,0,,,33.91,10.12,14,11,74,1,gengar,36
172,69851,"dragonair, lapras, spearow, horsea, jigglypuff, hitmonlee",,0,,,13.71,4.45,85,14,1,0,slowbro,58
173,69384,"charmander, ponyta, nidorino, nidoran-m, hypno, hitmonchan",,0,,,10.53,3.44,94,6,0,0,slowbro,44
174,66551,"magneton, gastly, sandslash, muk, goldeen, poliwhirl",,0,,,20.43,6.15,23,8,68,1,gengar,51
175,66923,"shellder, electabuzz, kabutops, shellder, ivysaur, wartortle",,0,,,12.89,4.13,77,11,12,0,lapras,45
176,67311,"wartortle, nidoqueen, sandslash, graveler, krabby, tentacool",,0,,,11.74,4.83,84,2,14,0,slowbro,34
177,62339,"porygon, electrode, butterfree, squirtle, electabuzz, nidoran-m",,0,,,10.21,2.97,93,6,1,0,jynx,42
178,67467,"voltorb, mew, wigglytuff, mr. mime, onix, mew",,0,,,22.52,8.41,84,6,10,0,jynx,28
179,67815,"sandshrew, charizard, staryu, dewgong, seel, bellsprout",,0,,,19.56,8.31,85,12,3,0,jynx,31
180,66580,"machamp, bulbasaur, dodrio, muk, diglett, sandslash",,0,,,12.72,6.16,71,1,28,0,lapras,56
181,66227,"jigglypuff, drowzee, meowth, bulbasaur, onix, mr. mime",,0,,,9.35,3.28,100,0,0,0,cloyster,39
182,63579,"geodude, nidoking, bellsprout, clefable, beedrill, weezing",,0,,,17.46,9.04,61,3,36,0,lapras,46
183,69880,"wigglytuff, cubone, parasect, vileplume, gengar, chansey",0.752410063484599,32,42.53,5.33,29.07,13.28,30,5,26,7,gengar,31
184,65495,"poliwrath, pidgeotto, golduck, vulpix, tentacool, cloyster",,0,,,15.55,5.6,76,6,18,0,lapras,55
185,69355,"charmeleon, pikachu, butterfree, pidgeot, seaking, eevee",,0,,,11.69,3.86,91,6,3,0,slowbro,29
186,65332,"mankey, jigglypuff, growlithe, flareon, charmeleon, jynx",,0,,,11.5,4.57,66,31,3,0,slowbro,27
187,64900,"rapidash, poliwag, raticate, horsea, flareon, charmander",,0,,,10.46,2.59,100,0,0,0,slowbro,47
188,64572,"hitmonchan, electrode, sandslash, shellder, shellder, nidoran-m",,0,,,10.43,4.82,78,5,17,0,lapras,43
189,68515,"dragonite, drowzee, hitmonchan, machamp, nidorino, poliwrath",,0,,,17.5,6.49,38,4,58,0,gengar,40
190,68967,"arbok, scyther, seel, kingler, krabby, bulbasaur",,0,,,12.15,3.86,99,1,0,0,jynx,43
191,63118,"fearow, ninetales, gastly, poliwhirl, kadabra, kingler",,0,,,16.64,6.83,59,5,36,0,lapras,46
192,66646,"ponyta, bellsprout, clefairy, jynx, pinsir, grimer",,0,,,16.79,7.7,64,17,19,0,slowbro,28
193,67006,"wigglytuff, staryu, oddish, butterfree, cubone, poliwag",,0,,,14.31,5.41,97,3,0,0,slowbro,30
194,62758,"rhydon, gyarados, raichu, pidgeotto, dewgong, snorlax",,0,,,26.2,7.92,10,16,74,0,gengar,46
195,64113,"seaking, electrode, spearow, beedrill, charizard, golem",0.0377358490566037,1,26.5,,13.24,5.76,60,7,32,0,lapras,45
196,68174,"gastly, kangaskhan, machoke, weepinbell, alakazam, vulpix",0.0727272727272727,2,27.5,1.56,12.9,5.28,52,4,41,1,lapras,32
197,69093,"victreebel, voltorb, clefairy, flareon, gastly, staryu",,0,,,15.21,7.24,73,7,20,0,jynx,29
198,69734,"starmie, rhydon, voltorb, abra, fearow, machop",,0,,,11.18,2.77,100,0,0,0,slowbro,39
199,65753,"victreebel, jynx, charmeleon, dodrio, pikachu, tangela",,0,,,15.06,5.71,40,48,12,0,machamp,40
200,60293,"raticate, kakuna, rhydon, omastar, mankey, poliwrath",,0,,,19.41,8.7,55,11,34,0,lapras,39
201,60946,"kakuna, spearow, oddish, nidoking, haunter, haunter",0.3083564600678384,10,32.43,3.75,17.02,7.51,39,0,51,0,gengar,40
202,60534,"kadabra, pikachu, machamp, golbat, zubat, raichu",,0,,,10.15,4.05,81,14,4,1,jynx,41
203,64858,"magmar, scyther, sandshrew, tentacruel, charizard, persian",,0,,,14.46,6.62,73,10,17,0,lapras,38
204,61374,"goldeen, dugtrio, muk, tentacruel, nidorina, vaporeon",,0,,,18.74,8.03,69,11,20,0,lapras,38
205,67298,"aerodactyl, bulbasaur, gloom, omanyte, doduo, vaporeon",,0,,,15.49,5.67,58,26,16,0,lapras,37
206,62261,"nidoking, squirtle, omastar, pidgey, moltres, dugtrio",,0,,,13.06,5.42,73,3,24,0,lapras,57
207,63386,"mew, dugtrio, graveler, staryu, venomoth, aerodactyl",0.0253164556962025,1,39.5,,20.16,8.62,76,2,20,1,lapras,50
208,63421,"nidorino, sandshrew, electrode, golbat, poliwag, metapod",,0,,,9.41,3.15,99,1,0,0,slowbro,38
209,63853,"weepinbell, magmar, tentacruel, mr. mime, squirtle, marowak",,0,,,12.39,3.67,93,4,3,0,lapras,57
210,61715,"rapidash, hitmonlee, porygon, diglett, wartortle, electabuzz",,0,,,11.01,3.58,85,11,4,0,lapras,50
211,60155,"vaporeon, golbat, slowpoke, nidoran-f, goldeen, metapod",,0,,,15.13,4.14,100,0,0,0,slowbro,58
212,63040,"kadabra, tentacruel, dragonair, dragonite, golem, rhydon",,0,,,15.69,7.61,71,0,29,0,lapras,39
213,62600,"nidorina, electrode, meowth, porygon, vileplume, vulpix",,0,,,10.13,4.05,89,7,4,0,lapras,38
214,62176,"magmar, weedle, cubone, porygon, wartortle, hitmonchan",,0,,,12.17,5.19,79,9,12,0,lapras,37
