,team_num,Team,Efficiency: (Wins/avg_Time),Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
28,50793,"pidgeot, staryu, venonat, seadra, oddish, dratini",,0,,,14.96,5.58,99,1,0,0,jynx,46
29,50034,"zapdos, staryu, wigglytuff, zapdos, horsea, snorlax",0.2620741295394983,7,26.71,4.16,22.32,5.64,7,14,71,1,gengar,53
30,51674,"nidoking, gastly, primeape, pidgey, kadabra, dragonite",,0,,,11.61,4.92,60,3,36,1,lapras,42
31,51898,"mewtwo, rapidash, machop, gyarados, gloom, rapidash",0.3137606454504706,7,22.31,2.72,17.87,4.67,12,1,78,2,gengar,44
32,58806,"gengar, haunter, seadra, jynx, cloyster, rhyhorn",3.7320143884892087,83,22.24,3.6,12.97,4.57,5,1,10,1,haunter,40
33,58474,"arbok, dragonair, geodude, clefable, porygon, jigglypuff",,0,,,13.58,5.31,94,3,3,0,jynx,32
34,54413,"kingler, seel, slowpoke, tentacruel, exeggutor, rapidash",,0,,,19.03,7.37,64,8,28,0,lapras,56
35,54861,"butterfree, metapod, chansey, jigglypuff, golduck, diglett",,0,,,12.65,5.27,100,0,0,0,slowbro,60
36,55986,"geodude, golduck, horsea, electabuzz, geodude, nidoking",,0,,,13.12,6.35,61,10,29,0,lapras,30
37,59593,"dragonair, pinsir, dewgong, goldeen, zubat, marowak",,0,,,17.33,6.28,74,4,22,0,lapras,41
38,55253,"kangaskhan, exeggcute, seadra, moltres, omastar, charmeleon",,0,,,16.01,6.32,71,7,22,0,lapras,53
39,59234,"kakuna, gengar, zapdos, tentacruel, jolteon, tauros",2.5697503671071957,70,27.24,4.05,22.26,5.98,1,0,20,9,gengar,33
40,56893,"dragonite, spearow, wigglytuff, primeape, poliwrath, zapdos",0.0211864406779661,1,47.2,,21.2,8.84,37,2,59,1,gengar,37
41,56346,"victreebel, bulbasaur, jigglypuff, raichu, hitmonchan, hypno",,0,,,12.35,5.54,79,8,13,0,lapras,35
42,53418,"marowak, dewgong, pidgeot, squirtle, electabuzz, golduck",,0,,,21.88,6.74,62,26,12,0,lapras,35
43,52258,"vulpix, muk, farfetch'd, weepinbell, golduck, dragonite",,0,,,17.18,6.06,80,10,10,0,lapras,41
44,57974,"dugtrio, marowak, jigglypuff, poliwrath, paras, primeape",,0,,,12.81,5.34,79,3,18,0,lapras,51
45,57506,"fearow, nidorino, machop, pikachu, vaporeon, clefable",,0,,,17.63,7.41,80,7,13,0,lapras,43
46,55195,"gengar, growlithe, scyther, oddish, machoke, clefairy",1.1943040881947635,26,21.77,3.33,16.63,6.18,20,4,31,19,gengar,17
47,55632,"lickitung, dratini, gastly, gyarados, hitmonlee, alakazam",0.065359477124183,2,30.6,2.55,19.73,6.25,25,8,61,4,draw,27
48,59655,"omastar, dratini, doduo, farfetch'd, vulpix, seel",,0,,,12.62,3.38,98,2,0,0,lapras,49
49,58015,"psyduck, weepinbell, pidgey, venonat, wartortle, articuno",,0,,,11.53,2.71,99,0,1,0,jynx,41
50,54072,"slowbro, cloyster, eevee, flareon, clefairy, persian",,0,,,27.26,8.9,50,7,43,0,lapras,42
51,57167,"geodude, meowth, aerodactyl, seel, vileplume, arcanine",,0,,,11.99,5.94,81,6,13,0,draw,58
52,52639,"diglett, venonat, wigglytuff, venomoth, goldeen, geodude",,0,,,12.72,4.22,100,0,0,0,cloyster,56
53,56080,"charmeleon, arcanine, growlithe, doduo, kabuto, gyarados",,0,,,14.76,5.73,59,11,30,0,lapras,38
54,53079,"porygon, tangela, seaking, seaking, snorlax, diglett",,0,,,20.44,8.74,72,12,15,1,lapras,36
55,56727,"seaking, vulpix, seel, mewtwo, tangela, clefable",,0,,,22.29,8.81,44,13,40,3,lapras,33
56,56051,"ekans, mew, wartortle, tentacruel, vulpix, articuno",,0,,,20.46,7.49,92,1,7,0,lapras,69
57,57611,"charmeleon, zapdos, geodude, wartortle, weezing, tentacruel",0.070298769771529,2,28.45,4.03,18.26,4.69,17,5,76,0,gengar,50
58,54704,"charmeleon, metapod, haunter, nidoking, gloom, haunter",0.4724409448818897,15,31.75,4.75,19.63,7.33,29,1,51,4,gengar,42
59,58763,"graveler, marowak, golbat, tentacool, drowzee, electabuzz",,0,,,9.67,3.79,92,3,5,0,jynx,42
60,59123,"gloom, shellder, articuno, horsea, hitmonchan, seadra",0.0373134328358208,1,26.8,,14.9,5.51,64,3,30,2,lapras,31
61,55144,"lapras, charmander, dratini, articuno, ponyta, golem",0.1545117428924598,5,32.36,5.28,21.99,5.94,30,5,58,2,gengar,38
62,59684,"gloom, weedle, gloom, graveler, arcanine, doduo",,0,,,7.41,2.82,90,9,1,0,lapras,40
63,57270,"poliwhirl, pidgey, blastoise, porygon, dragonair, jynx",,0,,,14.5,4.69,77,12,11,0,lapras,49
64,52289,"lickitung, slowpoke, arcanine, dragonite, poliwag, bulbasaur",,0,,,12.6,3.7,94,5,1,0,jynx,30
65,56842,"bellsprout, magneton, weepinbell, butterfree, jigglypuff, cloyster",,0,,,12.31,3.99,84,11,5,0,lapras,65
66,56430,"abra, tangela, golbat, omanyte, haunter, victreebel",0.4267804747932782,16,37.49,2.88,18.91,9.62,56,3,12,13,lapras,28
67,56397,"vulpix, moltres, machop, lapras, kangaskhan, weezing",,0,,,26.17,5.83,8,10,82,0,gengar,41
68,59930,"charmeleon, omastar, dratini, nidorino, moltres, dragonite",,0,,,14.06,4.46,80,13,7,0,lapras,43
69,59542,"fearow, poliwag, geodude, ekans, venusaur, mewtwo",,0,,,11.2,4.81,87,2,11,0,jynx,54
70,55525,"fearow, rhydon, dratini, alakazam, arcanine, shellder",,0,,,9.49,3.28,97,2,1,0,lapras,47
71,55957,"paras, haunter, magmar, haunter, cubone, arcanine",0.6069260978222063,17,28.01,3.17,18.55,5.97,20,2,56,5,draw,40
72,55282,"kingler, shellder, charizard, bulbasaur, machoke, spearow",,0,,,10.45,4.4,87,4,9,0,lapras,47
73,51849,"gastly, sandshrew, poliwag, primeape, magikarp, poliwag",,0,,,11.28,4.16,68,10,22,0,lapras,32
74,54365,"bulbasaur, psyduck, sandslash, mr. mime, butterfree, eevee",,0,,,10.06,2.47,100,0,0,0,jynx,35
75,58302,"nidorino, geodude, seel, raichu, pinsir, clefairy",,0,,,16.1,7.53,71,18,11,0,lapras,34
76,56175,"snorlax, seaking, nidoking, mewtwo, krabby, graveler",0.1564945226917058,7,44.73,6.48,26.97,10.6,23,3,67,0,gengar,34
77,57092,"tentacool, gastly, slowpoke, staryu, fearow, dodrio",,0,,,14.26,4.92,82,5,13,0,lapras,40
78,57735,"lickitung, arbok, pikachu, pikachu, pinsir, kingler",,0,,,16.16,6.86,55,17,27,1,lapras,34
79,54187,"abra, nidoran-f, ditto, butterfree, drowzee, paras",,0,,,14.3,4.95,100,0,0,0,cloyster,51
80,54620,"dragonair, raticate, raticate, krabby, seel, vileplume",,0,,,13.64,5.12,92,7,1,0,jynx,55
81,58647,"rattata, jigglypuff, kadabra, electabuzz, staryu, poliwag",,0,,,10.78,3.94,96,4,0,0,slowbro,42
82,50099,"kabuto, vulpix, nidoking, beedrill, chansey, dratini",,0,,,12.63,4.79,92,6,2,0,jynx,45
83,59007,"sandshrew, machamp, tauros, snorlax, dratini, seaking",,0,,,23.61,8.62,33,7,60,0,gengar,48
84,55060,"parasect, dodrio, kangaskhan, blastoise, marowak, haunter",0.4791853848457622,16,33.39,4.77,20.36,7.36,32,0,51,1,gengar,43
85,57881,"farfetch'd, spearow, sandslash, farfetch'd, oddish, voltorb",,0,,,7.72,1.97,100,0,0,0,jynx,36
86,57354,"clefable, magmar, mankey, beedrill, blastoise, kabuto",,0,,,24.35,9.37,39,5,56,0,gengar,40
87,52878,"beedrill, flareon, kakuna, dragonair, farfetch'd, pinsir",,0,,,10.15,3.59,93,7,0,0,lapras,37
88,56514,"gastly, parasect, venonat, charizard, marowak, spearow",,0,,,11.95,5.43,71,7,21,1,lapras,25
89,56966,"raticate, tentacool, vulpix, persian, electabuzz, weedle",,0,,,9.36,2.62,99,1,0,0,slowbro,35
90,59466,"pidgey, articuno, chansey, meowth, dragonair, gloom",,0,,,13.06,5.53,96,2,2,0,jynx,54
91,59814,"alakazam, kabutops, gloom, starmie, hitmonlee, goldeen",,0,,,19.28,4.99,15,15,69,1,golbat,26
92,55873,"ekans, dugtrio, golduck, lapras, cloyster, abra",,0,,,14.49,4.74,86,6,8,0,draw,85
93,55401,"drowzee, nidorina, horsea, venonat, articuno, arbok",,0,,,12.65,4.24,96,2,2,0,cloyster,28
94,54994,"machoke, hitmonlee, gengar, tauros, dragonair, golbat",2.0330368487928845,48,23.61,3.1,17.67,5.6,10,2,32,8,gengar,36
95,58581,"magnemite, vaporeon, bulbasaur, doduo, electabuzz, victreebel",,0,,,16.75,6.03,64,33,3,0,lapras,27
96,54241,"aerodactyl, venusaur, dewgong, sandslash, rhydon, poliwag",,0,,,21.7,8.75,46,2,52,0,gengar,39
97,58226,"psyduck, kakuna, eevee, machoke, hitmonchan, voltorb",,0,,,9.44,3.24,98,1,1,0,slowbro,48
98,58550,"magneton, dugtrio, hypno, butterfree, pidgeot, machamp",,0,,,18.24,7.29,46,8,46,0,lapras,41
99,58922,"exeggutor, graveler, ditto, kakuna, bulbasaur, venomoth",,0,,,12.51,5.2,89,2,9,0,jynx,33
100,54945,"articuno, weezing, moltres, machamp, dragonair, venusaur",,0,,,16.7,5.52,56,0,44,0,lapras,39
101,54537,"charizard, eevee, clefable, arbok, mewtwo, diglett",0.0238663484486873,1,41.9,,19.63,8.82,57,11,31,0,jynx,28
102,51269,"magnemite, clefairy, gloom, poliwag, starmie, nidoran-f",,0,,,14.82,5.09,94,5,1,0,lapras,37
103,54290,"nidorina, machamp, nidoqueen, golbat, krabby, beedrill",,0,,,12.47,6.09,78,1,19,2,lapras,49
104,50429,"poliwag, porygon, rattata, charmander, slowbro, persian",,0,,,18.76,5.13,69,23,8,0,cloyster,33
105,55377,"charizard, moltres, nidorina, porygon, bulbasaur, rhydon",,0,,,11.36,4.36,90,0,10,0,lapras,59
106,59310,"pikachu, clefairy, wigglytuff, dragonite, drowzee, raichu",,0,,,14.59,5.04,99,1,0,0,slowbro,40
107,56262,"nidorino, machamp, tangela, gastly, jigglypuff, haunter",0.2226463104325699,7,31.44,3.42,16.19,8.05,50,1,36,6,lapras,33
108,57422,"machoke, drowzee, rapidash, gengar, abra, magnemite",0.7973903588256614,22,27.59,4.69,17.37,6.51,25,6,37,10,lapras,22
109,57850,"dratini, cubone, tentacool, persian, ninetales, electrode",,0,,,9.72,3.02,96,3,1,0,slowbro,37
110,57385,"haunter, hitmonlee, scyther, magnemite, grimer, porygon",0.0746268656716417,2,26.8,5.8,13.21,4.31,53,6,35,4,lapras,31
111,55716,"electrode, rapidash, spearow, persian, jolteon, butterfree",,0,,,10.55,3.22,89,8,3,0,jynx,35
112,50048,"psyduck, weezing, blastoise, nidoran-f, mew, primeape",,0,,,21.41,6.86,32,2,66,0,gengar,53
113,59771,"oddish, muk, omanyte, paras, seel, spearow",,0,,,13.71,4.64,90,6,4,0,jynx,25
114,58131,"magneton, exeggcute, goldeen, onix, haunter, primeape",0.632183908045977,22,34.8,3.62,19.84,6.88,20,7,46,5,gengar,45
115,51608,"magnemite, cloyster, poliwrath, slowbro, vaporeon, paras",,0,,,25.37,7.63,44,10,46,0,gengar,35
116,54156,"slowbro, rattata, cloyster, golbat, jolteon, arcanine",,0,,,22.02,6.89,81,1,18,0,draw,44
117,58696,"growlithe, slowbro, clefable, poliwrath, primeape, hypno",,0,,,34.75,9.47,23,3,74,0,gengar,31
118,57043,"raichu, exeggutor, raichu, kabuto, caterpie, victreebel",,0,,,14.8,7.42,68,18,14,0,lapras,33
119,56603,"slowbro, beedrill, drowzee, magnemite, venonat, tentacruel",,0,,,24.05,8.43,55,26,19,0,jynx,26
120,53464,"jynx, zubat, squirtle, nidoking, diglett, kabutops",,0,,,12.37,5.62,74,5,21,0,lapras,40
121,53816,"pinsir, haunter, dragonite, omastar, ivysaur, nidoran-m",0.5891016200294551,16,27.16,3.58,15.7,5.43,31,3,47,3,gengar,43
122,52224,"omanyte, ponyta, wigglytuff, mew, kangaskhan, omanyte",,0,,,22.13,8.01,71,10,19,0,lapras,50
123,57908,"scyther, jynx, kabuto, pidgey, bellsprout, porygon",,0,,,12.16,4.55,57,41,2,0,slowbro,41
124,52583,"grimer, exeggutor, electrode, vileplume, chansey, grimer",,0,,,18.32,9.23,69,11,20,0,lapras,44
125,58408,"onix, kadabra, lapras, goldeen, goldeen, kabuto",,0,,,17.43,6.26,60,31,9,0,slowbro,38
126,51331,"zapdos, sandslash, ninetales, snorlax, staryu, grimer",0.040983606557377,1,24.4,,21.05,8.46,25,12,62,0,gengar,25
127,51496,"arcanine, dratini, nidoking, tangela, electabuzz, sandslash",,0,,,12.23,6.11,73,6,21,0,lapras,50
128,50903,"horsea, spearow, poliwrath, snorlax, nidoran-f, nidoking",,0,,,24.18,7.98,29,13,58,0,gengar,53
129,50571,"rapidash, persian, bulbasaur, poliwhirl, machop, weedle",,0,,,9.99,2.79,97,2,1,0,slowbro,42
130,59248,"haunter, horsea, weedle, squirtle, cloyster, hypno",0.1770538243626062,5,28.24,3.14,14.67,5.71,59,5,26,5,lapras,29
131,55588,"machamp, caterpie, seel, golduck, kabuto, nidoqueen",,0,,,13.23,5.79,86,4,10,0,lapras,52
132,52645,"shellder, tentacool, diglett, scyther, venomoth, sandshrew",,0,,,10.26,3.17,99,1,0,0,cloyster,39
133,53005,"vileplume, spearow, dewgong, spearow, slowbro, electrode",,0,,,24.57,8.56,39,19,42,0,lapras,27
134,50110,"drowzee, muk, grimer, growlithe, venusaur, persian",,0,,,15.24,4.96,91,8,1,0,lapras,32
135,59629,"electrode, pidgey, weedle, seel, dugtrio, persian",,0,,,11.73,6.35,98,1,0,1,slowbro,31
136,58069,"weedle, kangaskhan, venomoth, mew, ivysaur, vulpix",,0,,,15.6,5.47,79,12,9,0,lapras,29
137,51750,"rhydon, fearow, starmie, staryu, alakazam, dewgong",,0,,,21.22,9.32,82,10,7,1,lapras,41
138,51781,"tentacool, electrode, psyduck, kingler, golem, rhydon",,0,,,11.94,5.39,80,0,20,0,lapras,58
139,54778,"meowth, persian, pinsir, nidoking, flareon, magmar",,0,,,14.94,6.16,53,6,41,0,gengar,35
140,51026,"cloyster, poliwag, muk, starmie, pinsir, kakuna",,0,,,21.79,6.81,60,12,28,0,lapras,46
141,50666,"weezing, electabuzz, ivysaur, kabutops, tentacruel, nidorino",,0,,,17.08,6.46,45,15,40,0,gengar,30
142,55138,"clefairy, tentacool, snorlax, clefable, kangaskhan, koffing",,0,,,38.36,13.56,25,25,50,0,gengar,38
143,53773,"kingler, muk, machoke, golduck, persian, machop",,0,,,16.25,6.0,54,12,34,0,lapras,38
144,52694,"porygon, butterfree, farfetch'd, golem, growlithe, gastly",0.0261780104712041,1,38.2,,11.14,5.19,86,1,12,0,lapras,42
145,52133,"gloom, jynx, machop, wartortle, pinsir, nidorino",,0,,,16.79,6.04,33,13,54,0,gengar,40
146,59299,"vaporeon, butterfree, kabutops, fearow, geodude, tangela",,0,,,17.5,5.57,83,7,10,0,lapras,44
147,55559,"vaporeon, dodrio, cubone, moltres, venusaur, tauros",,0,,,17.03,5.81,86,2,12,0,lapras,52
148,50207,"clefairy, rattata, charmander, victreebel, bulbasaur, seaking",,0,,,12.57,4.48,98,2,0,0,slowbro,30
149,51835,"dodrio, kakuna, krabby, cubone, gyarados, porygon",,0,,,12.13,5.58,84,8,8,0,lapras,31
150,51447,"growlithe, pidgeot, exeggcute, mr. mime, metapod, gyarados",,0,,,13.66,5.95,85,6,9,0,lapras,44
151,54319,"kadabra, machamp, geodude, sandshrew, golduck, goldeen",,0,,,10.89,4.91,82,0,18,0,lapras,30
152,52552,"porygon, rhydon, electabuzz, poliwhirl, butterfree, flareon",,0,,,12.55,4.44,84,9,7,0,lapras,52
153,52920,"pidgeotto, magnemite, staryu, machamp, poliwhirl, primeape",,0,,,16.72,6.26,61,12,27,0,lapras,32
154,53312,"fearow, oddish, charizard, pidgeotto, vaporeon, oddish",,0,,,14.4,6.06,74,16,10,0,jynx,32
155,57732,"charmander, electrode, magneton, dugtrio, pinsir, paras",,0,,,17.24,5.51,26,26,47,1,gengar,32
156,57095,"mew, poliwrath, gloom, electrode, goldeen, krabby",,0,,,24.22,8.89,44,11,45,0,lapras,41
157,56172,"drowzee, kangaskhan, scyther, zapdos, kangaskhan, dodrio",0.0337837837837837,1,29.6,,21.8,4.98,12,5,82,0,gengar,62
158,59000,"voltorb, pikachu, abra, pinsir, oddish, kabuto",,0,,,12.59,5.35,62,19,19,0,lapras,52
159,50739,"magnemite, marowak, sandslash, lapras, dragonair, ninetales",,0,,,19.72,8.04,52,12,36,0,draw,67
160,55067,"porygon, vaporeon, mewtwo, horsea, charmander, kabuto",,0,,,15.97,5.33,90,5,4,1,lapras,68
161,54627,"hitmonlee, persian, meowth, dragonite, magnemite, raichu",,0,,,10.65,3.55,81,14,5,0,jynx,40
162,51179,"rattata, gyarados, magnemite, magneton, drowzee, scyther",,0,,,16.8,5.61,38,16,46,0,lapras,33
163,58640,"electabuzz, grimer, ninetales, fearow, squirtle, magmar",,0,,,14.2,5.71,80,13,7,0,lapras,32
164,54180,"tauros, moltres, dragonite, weedle, dratini, arbok",,0,,,10.6,2.79,96,4,0,0,jynx,33
165,56961,"hitmonlee, venomoth, abra, wartortle, tentacruel, magmar",,0,,,15.56,5.86,59,17,24,0,lapras,48
166,56513,"electabuzz, pidgey, horsea, clefairy, seaking, doduo",,0,,,11.56,4.61,96,4,0,0,slowbro,27
167,53998,"weezing, starmie, clefable, rapidash, venomoth, abra",,0,,,18.18,6.6,75,13,12,0,draw,68
168,57353,"moltres, cloyster, voltorb, bulbasaur, nidorino, nidoqueen",,0,,,14.07,5.06,86,9,5,0,lapras,50
169,57886,"seel, nidoking, diglett, flareon, fearow, shellder",,0,,,13.41,5.8,97,2,1,0,slowbro,49
170,51518,"nidorino, horsea, gengar, staryu, golduck, nidoqueen",1.195079086115993,34,28.45,4.85,20.14,7.01,20,3,27,16,gengar,28
171,54246,"machoke, nidoran-f, poliwrath, venomoth, aerodactyl, dratini",,0,,,14.43,6.08,65,5,30,0,lapras,52
172,58221,"weezing, muk, tentacruel, rhydon, tauros, ninetales",,0,,,18.52,8.27,62,6,32,0,draw,47
173,54993,"magneton, farfetch'd, vulpix, venonat, tentacool, zubat",,0,,,9.89,2.71,93,7,0,0,lapras,38
174,58586,"drowzee, grimer, rhydon, articuno, gloom, rattata",,0,,,12.78,4.73,95,1,4,0,jynx,48
175,59813,"beedrill, seadra, arcanine, slowbro, onix, voltorb",,0,,,20.63,6.75,75,12,13,0,jynx,30
176,59461,"zubat, graveler, nidorina, nidorina, arcanine, arcanine",,0,,,8.85,3.4,95,3,2,0,draw,59
177,55406,"shellder, arcanine, golduck, kakuna, muk, vulpix",,0,,,13.11,4.1,98,1,1,0,jynx,34
178,55874,"electrode, articuno, machoke, squirtle, charizard, metapod",,0,,,14.53,5.03,52,6,40,2,lapras,32
179,50358,"zapdos, zubat, oddish, fearow, rapidash, poliwrath",0.0792079207920792,2,25.25,0.92,17.01,5.84,21,14,62,1,gengar,33
180,50389,"dragonite, pidgey, spearow, magmar, magmar, growlithe",,0,,,11.09,5.18,90,2,8,0,lapras,29
181,55370,"alakazam, wartortle, jynx, bellsprout, venonat, wigglytuff",,0,,,13.76,5.31,83,16,1,0,lapras,34
182,59317,"persian, tentacruel, clefable, victreebel, weepinbell, nidoqueen",,0,,,21.14,8.73,62,15,23,0,lapras,36
183,54297,"exeggcute, psyduck, lapras, abra, metapod, venonat",,0,,,14.57,5.28,81,15,4,0,jynx,43
184,58925,"porygon, vulpix, charmander, kingler, weezing, rapidash",,0,,,11.09,2.9,98,2,0,0,lapras,42
185,58557,"magmar, golbat, jigglypuff, dodrio, starmie, kingler",,0,,,16.6,7.22,68,9,22,1,lapras,46
186,54530,"spearow, kabuto, gloom, haunter, staryu, sandslash",0.1413427561837456,4,28.3,1.3,16.74,6.23,40,10,41,5,gengar,40
187,54942,"dugtrio, meowth, raichu, horsea, kadabra, charmander",,0,,,7.99,2.61,100,0,0,0,jynx,40
188,57382,"pidgeot, gengar, dragonair, tangela, electabuzz, oddish",1.1035007610350076,29,26.28,4.87,19.44,6.67,12,4,43,12,gengar,25
189,57857,"vaporeon, aerodactyl, blastoise, eevee, slowbro, metapod",,0,,,23.84,6.67,53,4,43,0,lapras,42
190,57425,"diglett, nidoran-f, psyduck, golduck, onix, squirtle",,0,,,9.99,3.09,98,1,1,0,slowbro,51
191,56265,"hypno, jigglypuff, parasect, jolteon, scyther, muk",,0,,,14.14,4.25,94,6,0,0,jynx,35
192,53949,"dratini, beedrill, dewgong, psyduck, ponyta, meowth",,0,,,15.09,5.16,97,3,0,0,cloyster,36
193,58691,"poliwhirl, gengar, vileplume, golem, spearow, pidgeotto",1.768172888015717,45,25.45,3.85,17.01,5.57,15,0,39,1,gengar,32
194,58136,"exeggcute, bulbasaur, goldeen, magnemite, mewtwo, mew",,0,,,16.06,6.7,64,8,24,4,lapras,46
195,54151,"hypno, nidorina, moltres, seaking, fearow, doduo",,0,,,11.78,2.91,99,1,0,0,slowbro,43
196,55711,"exeggcute, beedrill, seadra, ivysaur, cloyster, eevee",,0,,,16.44,8.62,73,10,17,0,jynx,27
197,59776,"mankey, weedle, exeggcute, koffing, squirtle, meowth",,0,,,7.85,2.62,94,6,0,0,slowbro,43
198,56604,"vileplume, voltorb, rapidash, horsea, arcanine, kabuto",,0,,,10.22,3.77,81,15,4,0,lapras,65
199,57044,"exeggcute, electrode, drowzee, dewgong, articuno, dragonite",0.0229885057471264,1,43.5,,22.66,9.05,56,3,39,1,lapras,44
200,52584,"kabuto, weepinbell, exeggcute, arbok, cloyster, dratini",,0,,,12.43,4.27,82,11,7,0,lapras,45
201,52223,"clefable, rapidash, weezing, charmeleon, rhydon, victreebel",,0,,,22.12,10.05,52,4,44,0,gengar,37
202,53811,"jolteon, kadabra, bulbasaur, paras, ponyta, diglett",,0,,,8.54,2.76,95,5,0,0,slowbro,31
203,53463,"clefairy, gastly, jynx, jigglypuff, nidoran-m, tentacruel",,0,,,20.6,8.93,55,24,21,0,lapras,31
204,50576,"magikarp, kangaskhan, slowpoke, omanyte, horsea, weepinbell",,0,,,11.24,3.12,100,0,0,0,slowbro,47
205,50904,"shellder, sandshrew, seadra, rattata, fearow, victreebel",,0,,,12.98,4.05,100,0,0,0,cloyster,36
206,55228,"oddish, dratini, pikachu, venonat, cubone, ivysaur",,0,,,7.51,2.14,97,3,0,0,lapras,24
207,51491,"pidgeot, dratini, pikachu, vileplume, dewgong, seadra",,0,,,17.71,7.06,75,22,3,0,lapras,53
208,54468,"seaking, ekans, goldeen, electrode, porygon, marowak",,0,,,10.23,2.53,97,2,1,0,lapras,41
209,51336,"ninetales, caterpie, weezing, poliwhirl, mr. mime, dodrio",,0,,,12.58,3.58,96,1,3,0,lapras,43
210,53002,"nidoran-f, tentacool, vulpix, dragonair, omanyte, electrode",,0,,,11.7,3.13,99,1,0,0,slowbro,45
211,52642,"golduck, weezing, tangela, paras, poliwhirl, pikachu",,0,,,12.92,4.27,87,6,7,0,jynx,44
212,51757,"kabutops, rhyhorn, machoke, golbat, golduck, pidgeotto",0.0699300699300699,2,28.6,0.57,14.41,5.81,53,19,20,6,lapras,24
213,54009,"zubat, machop, raticate, weepinbell, golem, starmie",,0,,,10.5,3.89,91,3,6,0,slowbro,41
214,59189,"tauros, victreebel, seel, mewtwo, magnemite, charmander",,0,,,14.5,5.11,84,6,10,0,lapras,61
