,team_num,Team,Efficiency: (Wins/avg_Time),Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
22,71705,"kabutops, charmander, flareon, wartortle, meowth, mew",,0,,,16.38,5.31,42,29,29,0,lapras,35
23,70145,"bellsprout, beedrill, vaporeon, jynx, primeape, blastoise",,0,,,21.32,7.58,43,10,47,0,gengar,43
24,72271,"pidgey, krabby, blastoise, pidgeotto, weepinbell, onix",,0,,,11.13,3.52,96,1,3,0,lapras,54
25,77288,"ivysaur, arbok, nidoran-m, aerodactyl, sandshrew, tentacruel",,0,,,10.46,3.52,96,2,2,0,slowbro,40
26,73431,"bellsprout, meowth, onix, golduck, seel, nidoking",,0,,,11.96,5.25,94,2,4,0,slowbro,41
27,73843,"hitmonchan, electrode, tangela, psyduck, marowak, magnemite",,0,,,10.57,3.59,84,12,4,0,lapras,57
28,73396,"shellder, tauros, graveler, ninetales, pidgeot, slowpoke",,0,,,13.12,2.77,99,1,0,0,jynx,45
29,70956,"kingler, omanyte, pidgeot, arcanine, alakazam, krabby",,0,,,12.03,3.49,91,5,3,1,lapras,77
30,70524,"dratini, nidoking, primeape, machamp, ninetales, drowzee",,0,,,9.84,4.19,81,1,18,0,lapras,60
31,70283,"pikachu, golduck, onix, gengar, charizard, raticate",1.266255989048597,37,29.22,3.42,17.83,7.3,27,6,23,7,gengar,34
32,74848,"lickitung, flareon, raticate, dugtrio, spearow, vulpix",,0,,,10.26,3.16,96,3,1,0,jynx,36
33,71364,"cubone, aerodactyl, nidoran-f, venomoth, farfetch'd, farfetch'd",,0,,,9.91,3.74,97,1,2,0,jynx,31
34,74103,"mankey, seel, koffing, dragonair, seaking, hypno",,0,,,15.13,6.25,84,14,2,0,slowbro,30
35,78164,"nidoking, clefairy, vulpix, clefable, kakuna, staryu",,0,,,15.43,6.48,94,3,3,0,jynx,40
36,79724,"electabuzz, blastoise, rattata, poliwhirl, weedle, arbok",,0,,,11.94,4.49,81,11,8,0,lapras,44
37,75743,"pidgeotto, tentacruel, primeape, clefairy, pidgeotto, dewgong",,0,,,20.5,8.01,80,15,5,0,lapras,37
38,79083,"abra, jigglypuff, seadra, kadabra, cubone, slowpoke",,0,,,16.25,4.91,100,0,0,0,cloyster,61
39,73108,"shellder, staryu, clefairy, cloyster, nidoran-m, kadabra",,0,,,19.11,6.48,73,21,6,0,jynx,34
40,76656,"zubat, fearow, pinsir, jolteon, porygon, arcanine",,0,,,11.53,4.68,85,8,7,0,draw,57
41,77016,"charmander, goldeen, nidoran-m, vulpix, bellsprout, nidoran-m",,0,,,7.01,2.07,100,0,0,0,cloyster,63
42,72748,"omanyte, machoke, staryu, zapdos, lickitung, charmander",,0,,,16.75,5.58,41,29,30,0,lapras,37
43,79345,"kingler, jynx, magneton, venomoth, nidoran-m, arcanine",,0,,,13.97,5.7,70,15,14,1,draw,56
44,75322,"nidoran-f, ditto, electrode, magneton, sandshrew, pidgey",,0,,,15.41,5.59,94,5,1,0,lapras,52
45,79890,"articuno, weepinbell, dugtrio, golbat, mewtwo, tauros",0.1466275659824046,4,27.28,1.93,14.13,5.39,78,1,15,2,lapras,63
46,75485,"venonat, wartortle, koffing, slowpoke, mankey, mew",,0,,,15.63,5.11,92,7,1,0,jynx,39
47,74910,"clefable, venonat, shellder, poliwag, krabby, poliwhirl",,0,,,16.48,5.65,94,6,0,0,slowbro,37
48,74562,"poliwag, growlithe, machoke, butterfree, dugtrio, golem",,0,,,11.38,5.22,78,4,16,2,lapras,46
49,78505,"electrode, venusaur, exeggcute, ekans, lapras, charmeleon",,0,,,19.64,6.43,28,25,47,0,gengar,29
50,78977,"electabuzz, ditto, rattata, rapidash, ninetales, charizard",,0,,,14.01,5.87,82,12,6,0,lapras,64
51,72329,"meowth, haunter, poliwhirl, kingler, raticate, blastoise",0.6346025384101536,19,29.94,3.51,19.93,5.14,15,2,59,5,gengar,51
52,77477,"alakazam, gyarados, vaporeon, kangaskhan, victreebel, scyther",0.028328611898017,1,35.3,,22.8,4.49,7,6,86,0,gengar,33
53,77805,"exeggutor, nidoqueen, exeggcute, kabutops, mr. mime, ekans",,0,,,16.47,7.43,57,3,40,0,gengar,37
54,76237,"gengar, clefable, nidorino, primeape, koffing, arbok",2.3590563774490203,59,25.01,5.08,17.75,5.84,6,2,22,11,gengar,36
55,73569,"slowbro, chansey, electrode, hypno, gloom, flareon",,0,,,23.52,8.45,74,9,17,0,lapras,56
56,76590,"butterfree, golbat, zubat, electrode, tentacruel, magnemite",,0,,,11.09,3.94,96,2,1,1,jynx,52
57,76541,"staryu, exeggutor, jolteon, persian, wigglytuff, dewgong",,0,,,22.86,6.93,69,14,17,0,lapras,26
58,76933,"ekans, vaporeon, shellder, doduo, zubat, beedrill",,0,,,12.68,3.96,100,0,0,0,cloyster,39
59,77301,"eevee, chansey, koffing, mew, kabutops, cloyster",,0,,,22.71,11.54,77,4,19,0,lapras,60
60,78273,"sandshrew, tauros, machamp, rhydon, electrode, pidgey",,0,,,10.97,5.04,83,4,13,0,lapras,47
61,71938,"spearow, chansey, mankey, tentacool, poliwag, golduck",,0,,,12.36,5.22,99,1,0,0,slowbro,56
62,74214,"vulpix, doduo, oddish, weedle, pidgeotto, golem",,0,,,6.99,2.18,97,3,0,0,lapras,41
63,79394,"grimer, persian, gastly, geodude, graveler, kadabra",,0,,,11.26,5.38,88,2,10,0,lapras,29
64,75826,"starmie, rhydon, zubat, magmar, beedrill, hitmonchan",0.0235294117647058,1,42.5,,16.92,6.27,69,3,27,0,lapras,41
65,75454,"gengar, eevee, cubone, cloyster, moltres, oddish",2.017543859649123,46,22.8,3.84,14.91,5.64,17,0,30,7,gengar,24
66,79433,"gyarados, krabby, pinsir, zubat, cloyster, rattata",0.0398406374501992,1,25.1,,15.08,4.49,32,1,66,0,gengar,31
67,79841,"lickitung, koffing, articuno, jynx, psyduck, horsea",,0,,,16.2,6.59,66,5,27,2,lapras,50
68,72799,"exeggutor, staryu, spearow, tentacruel, wartortle, bellsprout",,0,,,13.11,5.41,87,7,6,0,lapras,34
69,77760,"koffing, rattata, hitmonlee, exeggutor, exeggcute, arcanine",,0,,,12.9,5.67,76,10,14,0,draw,53
70,76687,"hypno, slowpoke, persian, charmeleon, staryu, aerodactyl",,0,,,15.66,5.92,89,3,8,0,lapras,32
71,76120,"starmie, machop, dratini, slowpoke, parasect, wigglytuff",,0,,,16.35,4.59,95,4,1,0,slowbro,37
72,75792,"sandshrew, parasect, kangaskhan, tentacruel, poliwrath, kadabra",,0,,,18.19,7.56,56,4,40,0,gengar,28
73,75035,"poliwag, victreebel, zapdos, kangaskhan, vaporeon, bellsprout",,0,,,19.98,4.92,6,11,82,1,gengar,49
74,79052,"slowpoke, raticate, magmar, mew, omanyte, omanyte",,0,,,19.15,5.64,87,7,6,0,lapras,56
75,78612,"dragonite, charizard, weezing, parasect, tangela, charmander",,0,,,12.72,6.09,78,6,16,0,lapras,36
76,74675,"exeggcute, kingler, grimer, poliwhirl, seel, arbok",,0,,,14.7,4.61,93,2,5,0,lapras,40
77,76817,"magnemite, wartortle, vaporeon, pikachu, nidoran-m, dodrio",,0,,,14.27,3.53,97,3,0,0,lapras,42
78,76465,"staryu, dugtrio, charmeleon, tentacruel, gyarados, wigglytuff",,0,,,19.03,6.75,59,6,34,1,lapras,48
79,77225,"raticate, raticate, gyarados, hitmonchan, ponyta, golduck",,0,,,20.22,4.9,18,16,66,0,gengar,36
80,72909,"magikarp, raticate, kadabra, rapidash, sandslash, ponyta",,0,,,10.79,3.63,94,5,1,0,slowbro,39
81,77582,"nidorina, mankey, aerodactyl, wigglytuff, gengar, exeggutor",1.641705069124424,57,34.72,4.33,24.77,9.12,13,0,26,4,gengar,48
82,78357,"hitmonlee, electrode, ponyta, venonat, drowzee, jolteon",,0,,,10.5,3.6,80,15,5,0,lapras,42
83,74330,"growlithe, chansey, raticate, poliwag, venusaur, horsea",,0,,,11.99,4.5,99,1,0,0,jynx,37
84,78882,"gyarados, gyarados, charizard, vulpix, arcanine, graveler",0.1395348837209302,3,21.5,1.04,16.16,3.85,13,2,81,1,gengar,59
85,74497,"golbat, pikachu, clefable, eevee, doduo, eevee",,0,,,14.5,6.13,87,9,4,0,lapras,33
86,75570,"poliwrath, tentacruel, horsea, zapdos, omanyte, sandshrew",0.0280112044817927,1,35.7,,18.1,5.86,34,7,56,2,lapras,34
87,75902,"golbat, venomoth, pidgey, marowak, scyther, sandslash",,0,,,12.18,5.59,89,5,6,0,lapras,27
88,79965,"diglett, ivysaur, tentacool, hitmonlee, weepinbell, venusaur",,0,,,9.34,3.29,97,3,0,0,jynx,42
89,79517,"charmeleon, nidorino, cubone, slowbro, jigglypuff, bulbasaur",,0,,,17.01,4.79,76,21,3,0,jynx,47
90,70589,"farfetch'd, dragonite, gastly, snorlax, charmander, horsea",,0,,,21.04,8.43,39,11,50,0,lapras,34
91,77644,"butterfree, poliwrath, raticate, arbok, butterfree, mankey",,0,,,13.24,4.65,78,12,10,0,lapras,34
92,76004,"kingler, gengar, bulbasaur, electrode, arcanine, lapras",1.8380915134923737,47,25.57,3.5,19.48,4.97,6,3,38,6,gengar,25
93,75111,"slowpoke, snorlax, arcanine, dratini, weepinbell, gengar",0.5550811272416737,26,46.84,5.83,31.02,11.66,22,3,45,4,gengar2,26
94,79176,"starmie, pidgeotto, mewtwo, exeggutor, omanyte, dragonite",0.0316455696202531,1,31.6,,22.91,6.48,33,6,60,0,lapras,28
95,78736,"pidgeot, grimer, kingler, butterfree, tauros, graveler",,0,,,12.71,4.05,97,0,3,0,lapras,65
96,74751,"magnemite, moltres, jolteon, nidoqueen, scyther, bellsprout",,0,,,14.25,5.95,75,7,18,0,lapras,35
97,78091,"fearow, magikarp, machoke, nidoran-m, lapras, fearow",,0,,,15.63,6.47,62,25,13,0,jynx,30
98,74780,"goldeen, goldeen, gastly, vulpix, tentacruel, dugtrio",,0,,,13.79,5.83,71,9,18,2,lapras,53
99,71779,"vileplume, alakazam, eevee, shellder, rhydon, ivysaur",,0,,,13.3,6.85,69,5,26,0,lapras,32
100,74027,"drowzee, cubone, chansey, porygon, doduo, blastoise",,0,,,13.51,6.47,96,2,2,0,slowbro,43
101,78040,"wigglytuff, nidoran-f, aerodactyl, pidgeot, magikarp, nidoking",,0,,,12.92,5.32,94,1,5,0,lapras,42
102,79600,"kakuna, lickitung, dragonair, tentacruel, machop, aerodactyl",,0,,,14.86,6.21,84,8,8,0,lapras,54
103,75667,"kingler, gloom, jigglypuff, moltres, grimer, jynx",,0,,,15.55,6.08,55,25,20,0,lapras,35
104,70139,"kangaskhan, onix, slowpoke, venomoth, kakuna, pikachu",,0,,,11.46,3.5,95,4,1,0,slowbro,40
105,76772,"pidgey, rapidash, grimer, wartortle, caterpie, cubone",,0,,,10.13,3.45,100,0,0,0,slowbro,44
106,77695,"meowth, ditto, electrode, pidgeotto, venusaur, victreebel",,0,,,17.69,6.97,82,11,7,0,jynx,37
107,77132,"dratini, dewgong, jigglypuff, machoke, ponyta, slowbro",,0,,,24.96,6.93,80,16,4,0,jynx,54
108,79261,"raticate, mewtwo, nidorina, electrode, dewgong, vulpix",,0,,,18.72,5.25,38,21,41,0,gengar,22
109,70558,"arcanine, sandslash, butterfree, primeape, vulpix, lapras",0.0261780104712041,1,38.2,,20.03,8.24,39,12,48,0,gengar,22
110,75206,"alakazam, snorlax, kadabra, victreebel, rhydon, zubat",,0,,,24.01,11.35,42,11,45,2,lapras,28
111,78386,"grimer, raticate, bulbasaur, venonat, spearow, slowpoke",,0,,,11.68,3.6,100,0,0,0,cloyster,36
112,74446,"blastoise, cubone, metapod, kadabra, nidoran-f, pinsir",,0,,,14.25,5.96,71,8,21,0,lapras,57
113,74834,"chansey, drowzee, staryu, seel, kangaskhan, persian",,0,,,22.34,10.0,95,5,0,0,slowbro,36
114,71318,"horsea, horsea, charizard, porygon, charmeleon, growlithe",,0,,,10.7,3.7,99,0,1,0,slowbro,32
115,78853,"clefairy, kabutops, gloom, exeggutor, meowth, slowpoke",,0,,,21.62,9.36,52,28,20,0,lapras,47
116,78421,"clefairy, dewgong, seadra, bellsprout, eevee, gastly",,0,,,25.93,8.5,90,5,5,0,slowbro,39
117,77921,"poliwag, charmeleon, krabby, ivysaur, caterpie, doduo",,0,,,8.59,2.85,99,1,0,0,cloyster,49
118,77553,"charmeleon, kangaskhan, nidorino, eevee, omastar, tentacruel",,0,,,15.68,5.67,65,15,20,0,lapras,34
119,76313,"dugtrio, drowzee, dugtrio, tentacool, jigglypuff, charizard",,0,,,9.46,3.04,98,1,1,0,slowbro,52
120,73174,"slowbro, dodrio, rhydon, jynx, grimer, gloom",,0,,,27.83,7.47,23,2,75,0,gengar,47
121,72093,"squirtle, alakazam, onix, seadra, pinsir, zubat",,0,,,14.68,4.38,94,1,4,1,lapras,34
122,72734,"weezing, voltorb, oddish, dodrio, charmeleon, gastly",,0,,,13.2,6.34,64,3,33,0,lapras,43
123,71186,"jynx, caterpie, exeggutor, nidoking, tangela, zubat",,0,,,14.27,7.27,62,9,29,0,gengar,29
124,71621,"dugtrio, venomoth, butterfree, haunter, poliwhirl, flareon",0.2847200253084467,9,31.61,3.64,17.63,6.42,52,1,29,9,lapras,38
125,78118,"cubone, gyarados, seel, muk, eevee, magmar",0.0261096605744125,1,38.3,,20.6,7.7,32,13,54,0,gengar,27
126,75098,"bellsprout, slowpoke, marowak, raichu, charmeleon, drowzee",,0,,,10.85,2.94,100,0,0,0,slowbro,34
127,79758,"gyarados, venusaur, psyduck, alakazam, sandslash, jigglypuff",,0,,,13.52,4.89,51,8,39,2,lapras,47
128,70061,"vulpix, exeggutor, articuno, growlithe, omastar, ekans",,0,,,14.33,5.88,77,3,20,0,lapras,56
129,72880,"nidoran-f, voltorb, gastly, hitmonchan, alakazam, gyarados",0.2129925452609158,6,28.17,1.86,17.58,5.73,31,3,58,2,gengar,32
130,72355,"caterpie, doduo, horsea, marowak, cloyster, spearow",,0,,,13.09,4.81,64,31,5,0,slowbro,57
131,77879,"magneton, pidgeot, nidorino, nidoran-f, haunter, metapod",0.0932545850170966,3,32.17,3.75,15.69,6.46,51,12,32,2,lapras,35
132,73967,"kadabra, bellsprout, scyther, farfetch'd, mewtwo, pinsir",,0,,,14.76,6.67,60,5,34,1,lapras,54
133,73515,"marowak, golem, electabuzz, weezing, porygon, arbok",,0,,,12.91,5.75,66,5,29,0,lapras,41
134,79339,"krabby, charmeleon, poliwag, dragonite, kakuna, blastoise",,0,,,13.97,5.34,78,9,13,0,lapras,34
135,70400,"omastar, oddish, shellder, bellsprout, gengar, aerodactyl",1.7443810801744382,52,29.81,3.4,20.38,6.77,13,3,28,4,gengar,43
136,70872,"mew, vulpix, exeggcute, jynx, ditto, geodude",,0,,,20.39,7.85,81,15,4,0,lapras,49
137,71995,"caterpie, metapod, oddish, diglett, kakuna, grimer",,0,,,7.81,2.83,100,0,0,0,cloyster,44
138,71240,"voltorb, ditto, cloyster, bellsprout, nidorina, electrode",,0,,,16.73,7.1,86,12,2,0,jynx,33
139,78579,"paras, goldeen, seaking, bulbasaur, omastar, butterfree",,0,,,11.39,2.94,95,4,1,0,jynx,44
140,71536,"tangela, magikarp, articuno, persian, arbok, hypno",,0,,,13.29,3.41,97,2,1,0,cloyster,28
141,71944,"pidgeot, snorlax, rattata, pidgeotto, poliwhirl, weedle",,0,,,20.07,9.54,59,34,7,0,jynx,26
142,74268,"magmar, jynx, grimer, bellsprout, muk, magikarp",,0,,,15.84,5.93,49,42,9,0,lapras,31
143,71291,"krabby, staryu, pikachu, clefable, aerodactyl, clefable",,0,,,24.79,9.84,46,11,43,0,gengar,25
144,75428,"bulbasaur, magikarp, nidorina, clefairy, goldeen, kadabra",,0,,,11.03,4.33,99,1,0,0,jynx,35
145,70376,"gengar, bellsprout, meowth, persian, ponyta, beedrill",1.6175071360608944,34,21.02,4.34,14.1,5.11,21,9,22,14,gengar,21
146,73263,"fearow, gastly, doduo, machoke, arcanine, chansey",,0,,,13.22,6.56,85,8,7,0,lapras,45
147,72851,"goldeen, hitmonlee, slowbro, nidorino, goldeen, machoke",,0,,,19.23,6.22,67,5,28,0,lapras,51
148,72423,"kabuto, meowth, spearow, horsea, electrode, ponyta",,0,,,9.34,2.76,96,3,1,0,slowbro,39
149,72384,"exeggcute, dewgong, poliwhirl, poliwhirl, zapdos, victreebel",0.0214132762312633,1,46.7,,31.53,9.04,18,15,63,3,gengar,43
150,70717,"psyduck, lickitung, machoke, kabutops, dragonite, koffing",,0,,,15.3,6.11,66,13,21,0,lapras,50
151,75049,"dratini, magmar, horsea, poliwrath, koffing, oddish",,0,,,13.88,5.73,64,16,20,0,lapras,31
152,79789,"nidoqueen, charmander, chansey, growlithe, rapidash, pikachu",,0,,,10.61,4.56,99,1,0,0,jynx,45
153,74609,"koffing, machop, haunter, rapidash, zubat, hitmonlee",0.15625,4,25.6,3.82,14.51,6.46,39,10,42,5,gengar,40
154,71157,"graveler, sandshrew, gyarados, haunter, ditto, shellder",0.7254677357770141,19,26.19,3.94,15.49,5.72,35,1,39,6,lapras,34
155,72042,"parasect, raichu, squirtle, persian, weepinbell, raichu",,0,,,11.15,3.44,95,5,0,0,jynx,37
156,73602,"jolteon, alakazam, clefable, dragonair, mew, kangaskhan",,0,,,31.16,9.87,24,8,68,0,haunter,35
157,77585,"dewgong, zapdos, ekans, clefable, pidgeot, krabby",,0,,,31.94,9.72,20,15,62,3,gengar,36
158,77222,"sandslash, seel, jigglypuff, persian, parasect, kangaskhan",,0,,,16.15,7.63,79,9,12,0,lapras,36
159,76462,"tentacool, charizard, mankey, gyarados, vulpix, moltres",,0,,,13.42,5.22,65,4,31,0,lapras,59
160,76810,"goldeen, venusaur, gastly, nidorino, electrode, weezing",,0,,,14.67,5.93,56,6,38,0,lapras,44
161,75905,"pidgeotto, hypno, nidorina, weezing, magmar, dratini",,0,,,13.2,4.29,91,6,3,0,jynx,41
162,75577,"meowth, koffing, metapod, kangaskhan, haunter, nidoking",0.2661934338952972,9,33.81,2.45,15.58,7.69,55,3,30,3,lapras,37
163,70229,"geodude, gengar, oddish, haunter, clefable, poliwhirl",3.250401284109149,81,24.92,4.32,16.84,6.7,3,0,13,3,gengar,45
164,79510,"dragonite, ditto, diglett, butterfree, machamp, tentacruel",,0,,,16.11,7.11,85,2,13,0,lapras,33
165,79962,"marowak, seadra, squirtle, jigglypuff, rapidash, meowth",,0,,,12.15,4.27,98,2,0,0,slowbro,41
166,78885,"magmar, gastly, machamp, weezing, dewgong, pidgeotto",,0,,,19.26,5.31,28,8,64,0,gengar,37
167,74490,"gastly, tentacruel, doduo, seel, horsea, moltres",,0,,,13.48,4.71,86,3,11,0,lapras,61
168,78350,"venonat, porygon, ivysaur, farfetch'd, charizard, electrode",,0,,,11.05,3.3,92,7,1,0,slowbro,47
169,71469,"exeggutor, lapras, bulbasaur, seadra, eevee, nidoran-f",,0,,,22.57,7.16,28,25,47,0,gengar,34
170,74337,"graveler, drowzee, dodrio, arbok, magmar, voltorb",,0,,,10.6,4.15,88,4,8,0,jynx,29
171,76003,"wartortle, dragonair, moltres, venusaur, rapidash, golduck",,0,,,15.7,6.01,70,4,26,0,lapras,31
172,77643,"poliwrath, cloyster, cubone, nidoran-m, mankey, squirtle",,0,,,12.94,4.39,76,9,15,0,lapras,36
173,78096,"blastoise, golbat, gengar, zapdos, ekans, golduck",2.4860853432282006,67,26.95,3.15,20.82,4.06,1,2,28,2,gengar,51
174,78731,"magneton, ponyta, exeggcute, bulbasaur, cubone, zapdos",,0,,,17.92,6.27,30,33,37,0,lapras,25
175,74756,"machamp, sandshrew, farfetch'd, electrode, abra, nidoqueen",,0,,,9.97,4.81,84,0,16,0,lapras,71
176,71008,"tentacruel, golbat, geodude, kabuto, arcanine, wartortle",,0,,,14.64,5.21,89,3,8,0,lapras,55
177,70648,"golbat, mankey, zubat, nidoqueen, magmar, exeggutor",,0,,,16.66,7.66,59,6,34,1,lapras,37
178,75116,"nidoking, wigglytuff, clefable, machamp, sandshrew, nidoking",,0,,,20.96,9.85,55,5,40,0,lapras,43
179,79171,"bulbasaur, poliwrath, doduo, haunter, nidoran-m, nidorina",0.1399580125962211,4,28.58,0.49,15.05,5.59,45,12,38,1,gengar,37
180,79607,"nidorino, weezing, charizard, pidgeot, abra, electrode",,0,,,12.42,5.11,75,16,9,0,lapras,65
181,75660,"hypno, weezing, lickitung, pinsir, krabby, articuno",,0,,,19.79,7.87,56,1,43,0,lapras,45
182,70699,"weedle, beedrill, kingler, charmeleon, cubone, seadra",,0,,,10.39,2.87,100,0,0,0,slowbro,74
183,74020,"venonat, sandslash, golem, seadra, venusaur, diglett",,0,,,12.15,4.72,91,2,7,0,jynx,43
184,78047,"dewgong, slowpoke, machoke, golem, shellder, sandslash",,0,,,20.08,5.63,89,0,11,0,lapras,45
185,74787,"hitmonchan, gyarados, ivysaur, koffing, gastly, mewtwo",0.5106048703849175,13,25.46,2.87,18.25,5.17,10,4,68,5,gengar,37
186,77135,"venomoth, clefairy, machop, charizard, snorlax, venomoth",,0,,,24.88,9.39,56,19,25,0,lapras,34
187,77692,"dragonair, magikarp, drowzee, eevee, hypno, oddish",,0,,,9.99,2.87,100,0,0,0,jynx,35
188,76775,"nidorina, goldeen, machamp, metapod, fearow, weezing",,0,,,10.73,3.25,96,1,3,0,lapras,41
189,74833,"parasect, exeggutor, charmander, arcanine, alakazam, butterfree",,0,,,10.82,3.27,96,2,2,0,lapras,37
190,74441,"magneton, seel, ivysaur, psyduck, hypno, venomoth",,0,,,14.9,4.74,83,15,2,0,lapras,45
191,78426,"clefairy, dragonite, horsea, gloom, omanyte, kangaskhan",,0,,,20.97,9.01,60,17,23,0,lapras,23
192,78854,"wigglytuff, kangaskhan, victreebel, beedrill, slowbro, aerodactyl",,0,,,24.8,9.09,50,4,46,0,lapras,48
193,78381,"mankey, poliwhirl, ditto, spearow, persian, seel",,0,,,15.09,5.35,98,2,0,0,cloyster,28
194,79266,"flareon, zapdos, chansey, meowth, aerodactyl, kadabra",0.1333333333333333,5,37.5,8.28,18.96,9.41,35,20,40,0,lapras,21
195,75201,"dugtrio, primeape, magikarp, koffing, hypno, cubone",,0,,,9.91,3.38,93,0,7,0,jynx,42
196,76314,"onix, electrode, seel, electrode, magikarp, tentacruel",,0,,,13.31,5.16,92,6,2,0,lapras,31
197,73838,"magmar, kingler, eevee, doduo, nidoran-f, gyarados",,0,,,16.88,6.58,45,13,42,0,lapras,30
198,77554,"grimer, venomoth, raichu, mew, venomoth, poliwag",,0,,,19.99,8.54,79,11,10,0,jynx,24
199,77926,"machamp, dodrio, charmeleon, mankey, kingler, ditto",,0,,,12.49,4.84,65,2,33,0,lapras,33
200,72733,"ponyta, raichu, pinsir, rapidash, rapidash, charmander",,0,,,12.65,5.5,78,7,15,0,lapras,38
201,72094,"charmeleon, geodude, persian, nidorina, grimer, golem",,0,,,10.61,4.81,94,1,5,0,slowbro,41
202,73173,"shellder, graveler, victreebel, farfetch'd, venomoth, haunter",0.121654501216545,4,32.88,4.25,15.01,7.13,67,3,24,2,lapras,47
203,75738,"oddish, magneton, cubone, machoke, exeggcute, rapidash",,0,,,12.94,4.65,56,26,18,0,lapras,43
204,70066,"metapod, golbat, vulpix, kangaskhan, nidoran-f, magmar",,0,,,12.87,6.03,87,6,6,1,slowbro,32
205,71626,"sandslash, kabuto, gyarados, golbat, meowth, tentacruel",0.0677966101694915,2,29.5,0.57,19.27,5.67,24,10,58,6,gengar,45
206,74178,"gengar, squirtle, geodude, dugtrio, articuno, golbat",2.64783759929391,60,22.66,3.01,15.42,3.74,6,0,31,3,gengar,29
207,71181,"shellder, diglett, raichu, haunter, parasect, weedle",,0,,,12.82,5.39,78,7,13,2,lapras,41
208,73512,"gastly, growlithe, lickitung, marowak, clefable, staryu",0.0204081632653061,1,49.0,,18.72,6.83,51,7,39,2,lapras,19
209,73960,"aerodactyl, caterpie, mew, ekans, muk, machamp",,0,,,17.95,8.1,70,7,23,0,lapras,49
210,76999,"lickitung, machop, onix, zubat, nidorina, seel",,0,,,10.86,4.46,99,1,0,0,cloyster,42
211,72352,"marowak, nidoran-m, bulbasaur, metapod, dragonair, paras",,0,,,7.4,2.13,100,0,0,0,cloyster,47
212,72887,"nidoqueen, ponyta, graveler, zubat, moltres, grimer",,0,,,9.45,3.67,95,1,4,0,slowbro,49
213,74519,"exeggcute, kadabra, machoke, golduck, gloom, exeggutor",,0,,,17.39,7.38,50,11,39,0,lapras,43
214,71247,"hitmonchan, parasect, butterfree, pidgeotto, tauros, wartortle",,0,,,13.31,4.75,79,13,8,0,lapras,40
